Validation Measures/discrete_frechet_distance/site_rrotvec,_runtime,Discriminator/Output Policy,Mean Episode Return,Validation Measures/euclidean_distance/qpos,Validation Measures/discrete_frechet_distance/qvel,Validation Measures/euclidean_distance/site_rrotvec,Validation Measures/discrete_frechet_distance/site_rvel,Validation Measures/dynamic_time_warping/qvel,Validation Measures/dynamic_time_warping/site_rvel,Validation Measures/discrete_frechet_distance/site_rpos,_step,Metric for Sweep,Mean Episode Length,Validation Info/Mean Episode Length,Validation Measures/dynamic_time_warping/site_rpos,Validation Measures/dynamic_time_warping/site_rrotvec,Validation Measures/dynamic_time_warping/qpos,_timestamp,Discriminator/Output Expert,Validation Measures/discrete_frechet_distance/qpos,Validation Info/Mean Episode Return,Validation Measures/euclidean_distance/site_rvel,Validation Measures/euclidean_distance/qvel,Validation Measures/euclidean_distance/site_rpos,Agent Video
3.3522441387176514,2174.468709504,0.02964990772306919,25.45805549621582,0.5468448996543884,13.58981704711914,1.8301228284835815,6.179163455963135,312.23248291015625,239.69142150878906,0.7457482218742371,131072000.0,4.997920989990234,85.40510559082031,51.54166793823242,27.427982330322266,132.1535186767578,44.6408805847168,1765943990.339131,0.9693673253059387,0.996612548828125,18.018287658691406,2.776568651199341,3.7929604053497314,0.39122968912124634,
,2174.469484444,0.029840264469385147,25.23765754699707,,,,,,,,131891200.0,,84.55564880371094,,,,,1765943990.3397303,0.9696773886680603,,,,,,
,2174.470168591,0.02841135486960411,25.3950138092041,,,,,,,,132710400.0,,85.65805053710938,,,,,1765943990.3404338,0.9704427719116211,,,,,,
,2174.470908594,0.02844315394759178,25.75194549560547,,,,,,,,133529600.0,,86.0763168334961,,,,,1765943990.3411763,0.970711350440979,,,,,,
,2174.471663813,0.028031038120388985,25.60516357421875,,,,,,,,134348800.0,,85.95054626464844,,,,,1765943990.3418825,0.9710423350334167,,,,,,
,2174.472406809,0.02807207591831684,25.428199768066406,,,,,,,,135168000.0,,86.03816223144531,,,,,1765943990.3426523,0.9706214666366577,,,,,,
,2174.473107151,0.02781927026808262,25.953779220581055,,,,,,,,135987200.0,,87.22272491455078,,,,,1765943990.3433902,0.9715173244476318,,,,,,
,2174.473836822,0.02789958566427231,26.04938507080078,,,,,,,,136806400.0,,87.15719604492188,,,,,1765943990.344081,0.9716088771820068,,,,,,
,2174.474557093,0.02636149525642395,26.100271224975586,,,,,,,,137625600.0,,87.40375518798828,,,,,1765943990.3448002,0.9723955988883972,,,,,,
,2174.475347164,0.027463149279356003,25.874561309814453,,,,,,,,138444800.0,,86.89087677001953,,,,,1765943990.3455381,0.9720627665519714,,,,,,
,2174.476114436,0.026415029540657997,26.15390968322754,,,,,,,,139264000.0,,87.10537719726562,,,,,1765943990.3463063,0.9722453951835632,,,,,,
,2174.476879266,0.027004476636648178,26.119726181030273,,,,,,,,140083200.0,,86.84455871582031,,,,,1765943990.3470893,0.9724769592285156,,,,,,
,2174.477578073,0.026205509901046753,26.3602294921875,,,,,,,,140902400.0,,87.98184967041016,,,,,1765943990.347826,0.972999095916748,,,,,,
,2174.478289309,0.025407858192920685,26.305164337158203,,,,,,,,141721600.0,,87.8812484741211,,,,,1765943990.3485749,0.9739426970481873,,,,,,
,2174.479041451,0.025581330060958862,26.474517822265625,,,,,,,,142540800.0,,88.62067413330078,,,,,1765943990.3492668,0.9733683466911316,,,,,,
,2174.479713579,0.025817330926656723,26.643190383911133,,,,,,,,143360000.0,,88.77798461914062,,,,,1765943990.3499975,0.9736424684524536,,,,,,
3.156632661819458,2174.483129765,0.025534357875585556,27.23388671875,0.5242334008216858,13.333717346191406,1.7522252798080444,6.416452407836914,300.7819519042969,245.61865234375,0.736510157585144,144179200.0,4.927387714385986,89.867431640625,41.2716064453125,27.26053237915039,124.62815856933594,42.6357421875,1765943990.353598,0.9734757542610168,0.9667239785194397,16.834938049316406,2.7922046184539795,3.6877355575561523,0.38295772671699524,
,2174.483842338,0.02537582255899906,27.35603141784668,,,,,,,,144998400.0,,90.02842712402344,,,,,1765943990.3541372,0.9739584922790527,,,,,,
,2174.484534256,0.024752238765358925,26.65803337097168,,,,,,,,145817600.0,,89.0740737915039,,,,,1765943990.354832,0.9742543697357178,,,,,,
,2174.485209404,0.024812499061226845,27.029417037963867,,,,,,,,146636800.0,,90.00077056884766,,,,,1765943990.3555403,0.9744675755500793,,,,,,
,2174.485867378,0.024866268038749695,27.209646224975586,,,,,,,,147456000.0,,89.63118743896484,,,,,1765943990.3562112,0.9739144444465637,,,,,,
,2174.486545252,0.024155020713806152,27.584945678710938,,,,,,,,148275200.0,,90.83047485351562,,,,,1765943990.3568785,0.9750243425369263,,,,,,
,2174.487213912,0.02434387616813183,27.227256774902344,,,,,,,,149094400.0,,90.4201889038086,,,,,1765943990.3575556,0.9744911193847656,,,,,,
,2174.487882139,0.02410173788666725,27.187898635864258,,,,,,,,149913600.0,,90.21102142333984,,,,,1765943990.3582215,0.9745040535926819,,,,,,
,2174.488539715,0.023356642574071884,27.851015090942383,,,,,,,,150732800.0,,91.92334747314453,,,,,1765943990.3588872,0.9759817123413086,,,,,,
,2174.489222231,0.023696396499872208,27.38010597229004,,,,,,,,151552000.0,,91.12583923339844,,,,,1765943990.3595467,0.9751876592636108,,,,,,
,2174.489903309,0.02292909100651741,27.8314151763916,,,,,,,,152371200.0,,91.83627319335938,,,,,1765943990.360235,0.9761024117469788,,,,,,
,2174.49058135,0.022791294381022453,27.98309326171875,,,,,,,,153190400.0,,91.30670928955078,,,,,1765943990.3609061,0.9756317138671875,,,,,,
,2174.491275121,0.022287599742412567,27.296567916870117,,,,,,,,154009600.0,,90.96282196044922,,,,,1765943990.3615847,0.9761849641799927,,,,,,
,2174.491973801,0.022443441674113274,27.993532180786133,,,,,,,,154828800.0,,92.36864471435547,,,,,1765943990.3622832,0.976732611656189,,,,,,
,2174.49268767,0.022219285368919373,28.049421310424805,,,,,,,,155648000.0,,92.6201400756836,,,,,1765943990.362984,0.9768590927124023,,,,,,
,2174.493381019,0.02201993018388748,28.044803619384766,,,,,,,,156467200.0,,92.82597351074219,,,,,1765943990.3636847,0.9769659042358398,,,,,,
3.0679032802581787,2174.496834214,0.0216804351657629,28.230640411376953,0.5101127624511719,13.139184951782227,1.6776518821716309,5.959632396697998,298.3382568359375,232.5935821533203,0.6611175537109375,157286400.0,4.693578720092773,93.65611267089844,47.413330078125,24.713497161865234,123.76386260986328,41.496585845947266,1765943990.3672872,0.9770892858505249,0.9240875840187073,17.98556900024414,2.6592562198638916,3.6081807613372803,0.3566707670688629,
,2174.49753602,0.021886030212044716,28.358665466308594,,,,,,,,158105600.0,,93.15996551513672,,,,,1765943990.3678377,0.9768181443214417,,,,,,
,2174.498345396,0.02206367999315262,28.7540283203125,,,,,,,,158924800.0,,93.42854309082031,,,,,1765943990.3685424,0.9770824909210205,,,,,,
,2174.49910227,0.020978691056370735,28.828784942626953,,,,,,,,159744000.0,,94.57984161376953,,,,,1765943990.3692617,0.977712094783783,,,,,,
,2174.500065031,0.021278947591781616,28.08387565612793,,,,,,,,160563200.0,,92.49504089355469,,,,,1765943990.3700516,0.9778124690055847,,,,,,
,2174.501028144,0.02069113217294216,28.472143173217773,,,,,,,,161382400.0,,93.93429565429688,,,,,1765943990.3710299,0.978195309638977,,,,,,
,2174.501801743,0.020280033349990845,29.103626251220703,,,,,,,,162201600.0,,94.85275268554688,,,,,1765943990.3719735,0.9786072969436646,,,,,,
,2174.502569588,0.0202032420784235,28.73368263244629,,,,,,,,163020800.0,,94.6314468383789,,,,,1765943990.372788,0.9784811735153198,,,,,,
,2174.503326517,0.020630182698369026,28.504066467285156,,,,,,,,163840000.0,,93.893310546875,,,,,1765943990.3735466,0.9780113101005554,,,,,,
,2174.504074606,0.020336933434009552,28.511110305786133,,,,,,,,164659200.0,,93.94550323486328,,,,,1765943990.374302,0.978594958782196,,,,,,
,2174.504811341,0.02033965103328228,28.75237464904785,,,,,,,,165478400.0,,94.7231216430664,,,,,1765943990.3750532,0.9783251881599426,,,,,,
,2174.505563799,0.019352199509739876,29.019590377807617,,,,,,,,166297600.0,,94.94584655761719,,,,,1765943990.375796,0.979602038860321,,,,,,
,2174.506288553,0.019355086609721184,28.82586097717285,,,,,,,,167116800.0,,95.22346496582031,,,,,1765943990.376545,0.9794229865074158,,,,,,
,2174.507055665,0.0195387601852417,29.331501007080078,,,,,,,,167936000.0,,95.87568664550781,,,,,1765943990.377282,0.97918701171875,,,,,,
,2174.507804116,0.019306020811200142,29.39149284362793,,,,,,,,168755200.0,,96.7486343383789,,,,,1765943990.378041,0.9797417521476746,,,,,,
,2174.508581277,0.01891157403588295,29.74180793762207,,,,,,,,169574400.0,,97.35187530517578,,,,,1765943990.378798,0.97989821434021,,,,,,
3.17264461517334,2174.512333343,0.018787791952490807,29.594202041625977,0.5347964763641357,13.52936840057373,1.7849794626235962,6.135132312774658,301.0372619628906,236.80929565429688,0.6639082431793213,170393600.0,4.888241767883301,96.36012268066406,44.282352447509766,26.708269119262695,131.31619262695312,43.73088836669922,1765943990.3827312,0.9800131916999817,0.9506258368492126,17.12898063659668,2.7235894203186035,3.659350633621216,0.3796728849411011,
,2174.513077016,0.019215745851397514,29.403244018554688,,,,,,,,171212800.0,,96.24935913085938,,,,,1765943990.3833098,0.9799771904945374,,,,,,
,2174.513835376,0.018395503982901573,29.374210357666016,,,,,,,,172032000.0,,96.46647644042969,,,,,1765943990.3840518,0.9803047776222229,,,,,,
,2174.514563501,0.018674755468964577,29.434059143066406,,,,,,,,172851200.0,,96.2083740234375,,,,,1765943990.3848107,0.980383574962616,,,,,,
,2174.515279269,0.01771235466003418,29.62696647644043,,,,,,,,173670400.0,,96.17594146728516,,,,,1765943990.3855462,0.9809285998344421,,,,,,
,2174.516036587,0.018119968473911285,29.456344604492188,,,,,,,,174489600.0,,96.46114349365234,,,,,1765943990.3862674,0.9804701805114746,,,,,,
,2174.516795888,0.018245825543999672,30.214290618896484,,,,,,,,175308800.0,,97.9739761352539,,,,,1765943990.3870225,0.9805386066436768,,,,,,
,2174.517569988,0.018139202147722244,29.972259521484375,,,,,,,,176128000.0,,97.18038177490234,,,,,1765943990.387774,0.9808287620544434,,,,,,
,2174.51833096,0.01769782230257988,30.376190185546875,,,,,,,,176947200.0,,98.86566162109375,,,,,1765943990.3885498,0.981451690196991,,,,,,
,2174.519060945,0.01726657710969448,29.796707153320312,,,,,,,,177766400.0,,98.05376434326172,,,,,1765943990.3893116,0.98160320520401,,,,,,
,2174.519798055,0.017467988654971123,30.306594848632812,,,,,,,,178585600.0,,98.05583953857422,,,,,1765943990.390046,0.9812361598014832,,,,,,
,2174.520530434,0.017002027481794357,29.996301651000977,,,,,,,,179404800.0,,97.94915008544922,,,,,1765943990.3907812,0.9816085696220398,,,,,,
,2174.521273673,0.01664300635457039,30.220308303833008,,,,,,,,180224000.0,,98.63595581054688,,,,,1765943990.3915129,0.9820235967636108,,,,,,
,2174.522012584,0.01711284928023815,30.558984756469727,,,,,,,,181043200.0,,99.09612274169922,,,,,1765943990.3922427,0.981959342956543,,,,,,
,2174.522780025,0.016787556931376457,30.557933807373047,,,,,,,,181862400.0,,98.65763854980469,,,,,1765943990.3929963,0.9817997813224792,,,,,,
,2174.523449964,0.01697865128517151,30.87779426574707,,,,,,,,182681600.0,,99.48433685302734,,,,,1765943990.3937497,0.98209547996521,,,,,,
3.0601537227630615,2174.527069477,0.016010213643312454,30.734085083007812,0.5184551477432251,13.18026351928711,1.7097539901733398,5.76624870300293,294.7210693359375,230.12217712402344,0.6099100112915039,183500800.0,4.724010944366455,98.825439453125,49.38666534423828,24.45467185974121,122.94756317138672,41.82537841796875,1765943990.3974917,0.9827589988708496,0.9245478510856628,17.969572067260742,2.652531623840332,3.592527389526367,0.3617253005504608,
,2174.527810246,0.015802394598722458,30.722122192382812,,,,,,,,184320000.0,,99.8800048828125,,,,,1765943990.3980656,0.983103334903717,,,,,,
,2174.528465559,0.015899887308478355,30.325260162353516,,,,,,,,185139200.0,,99.44070434570312,,,,,1765943990.3987737,0.9827526807785034,,,,,,
,2174.529197165,0.016691019758582115,30.775150299072266,,,,,,,,185958400.0,,99.20350646972656,,,,,1765943990.3994658,0.9822837710380554,,,,,,
,2174.529958272,0.015219558961689472,30.967527389526367,,,,,,,,186777600.0,,100.75509643554688,,,,,1765943990.4001834,0.9834601879119873,,,,,,
,2174.530695185,0.015779107809066772,31.227313995361328,,,,,,,,187596800.0,,101.25724792480469,,,,,1765943990.4009376,0.9831172227859497,,,,,,
,2174.531431585,0.015265231020748615,30.86338996887207,,,,,,,,188416000.0,,100.35533142089844,,,,,1765943990.4016745,0.983353853225708,,,,,,
,2174.532151692,0.014837912283837795,31.75157356262207,,,,,,,,189235200.0,,102.65428924560547,,,,,1765943990.4024038,0.9839985966682434,,,,,,
,2174.532916423,0.014580183662474155,31.16149139404297,,,,,,,,190054400.0,,101.46190643310547,,,,,1765943990.4031386,0.9840870499610901,,,,,,
,2174.533663587,0.015573727898299694,31.207857131958008,,,,,,,,190873600.0,,101.43629455566406,,,,,1765943990.403902,0.9836467504501343,,,,,,
,2174.534396271,0.015370192937552929,31.182729721069336,,,,,,,,191692800.0,,100.42131805419922,,,,,1765943990.4046483,0.9833889603614807,,,,,,
,2174.535113503,0.015123031102120876,31.308412551879883,,,,,,,,192512000.0,,100.65863800048828,,,,,1765943990.405374,0.9840354919433594,,,,,,
,2174.535872271,0.014883086085319519,31.831815719604492,,,,,,,,193331200.0,,101.62975311279297,,,,,1765943990.4060974,0.9839277267456055,,,,,,
,2174.536633847,0.014304344542324543,31.457599639892578,,,,,,,,194150400.0,,101.76166534423828,,,,,1765943990.406858,0.9844681620597839,,,,,,
,2174.537365165,0.014449220150709152,30.90741729736328,,,,,,,,194969600.0,,99.7714614868164,,,,,1765943990.4076319,0.9843775629997253,,,,,,
,2174.538028509,0.013899995014071465,31.261245727539062,,,,,,,,195788800.0,,101.2350845336914,,,,,1765943990.40833,0.9850831627845764,,,,,,
2.932004928588867,2174.541610349,0.01375877857208252,31.216941833496094,0.5094110369682312,13.001856803894043,1.6454756259918213,5.802272319793701,290.9542541503906,227.8885955810547,0.6259510517120361,196608000.0,4.614940166473389,102.0046157836914,54.028167724609375,23.602333068847656,118.54916381835938,41.535560607910156,1765943990.411997,0.9850426912307739,0.9309720993041992,20.998077392578125,2.6202733516693115,3.5091025829315186,0.34919124841690063,
,2174.5423472,0.013610195368528366,31.821149826049805,,,,,,,,197427200.0,,101.97343444824219,,,,,1765943990.4125662,0.9849535822868347,,,,,,
,2174.543041163,0.013647224754095078,31.392406463623047,,,,,,,,198246400.0,,102.35235595703125,,,,,1765943990.413349,0.9852704405784607,,,,,,
,2174.543754136,0.013990246690809727,31.687206268310547,,,,,,,,199065600.0,,102.07427215576172,,,,,1765943990.4140434,0.9851663112640381,,,,,,
,2174.544386449,0.013312515802681446,31.640499114990234,,,,,,,,199884800.0,,102.21604919433594,,,,,1765943990.4147253,0.9851047992706299,,,,,,
,2174.545070383,0.014223725534975529,32.42852020263672,,,,,,,,200704000.0,,102.90666961669922,,,,,1765943990.415399,0.984850287437439,,,,,,
,2174.545764645,0.013562600128352642,31.878835678100586,,,,,,,,201523200.0,,101.6168212890625,,,,,1765943990.4160876,0.9849819540977478,,,,,,
,2174.546453702,0.01336251012980938,31.688640594482422,,,,,,,,202342400.0,,102.39977264404297,,,,,1765943990.4167728,0.9853734970092773,,,,,,
,2174.547117502,0.013486475683748722,32.88127899169922,,,,,,,,203161600.0,,104.07897186279297,,,,,1765943990.41746,0.9851012825965881,,,,,,
,2174.547794625,0.012688051909208298,32.50294876098633,,,,,,,,203980800.0,,103.52821350097656,,,,,1765943990.4181306,0.9863894581794739,,,,,,
,2174.548456383,0.012586147524416447,32.19278335571289,,,,,,,,204800000.0,,103.86074829101562,,,,,1765943990.4188058,0.9861778616905212,,,,,,
,2174.549146945,0.013169295154511929,31.896669387817383,,,,,,,,205619200.0,,102.55337524414062,,,,,1765943990.4194643,0.9857014417648315,,,,,,
,2174.549848851,0.01304950937628746,32.3393440246582,,,,,,,,206438400.0,,103.18658447265625,,,,,1765943990.4201617,0.9857854843139648,,,,,,
,2174.550518406,0.012775581330060959,32.57041549682617,,,,,,,,207257600.0,,103.64138793945312,,,,,1765943990.4208536,0.9861062169075012,,,,,,
,2174.551205712,0.012234991416335106,32.51614761352539,,,,,,,,208076800.0,,104.64639282226562,,,,,1765943990.421522,0.9865216016769409,,,,,,
,2174.551902166,0.012411885894834995,32.48480224609375,,,,,,,,208896000.0,,104.60789489746094,,,,,1765943990.422219,0.9864994883537292,,,,,,
2.962938070297241,2174.555371677,0.012271692045032978,32.99464416503906,0.5345083475112915,13.636910438537598,1.6788851022720337,5.939706802368164,300.6440734863281,239.4305419921875,0.6287506818771362,209715200.0,4.806446075439453,104.92240142822266,45.30882263183594,24.539228439331055,121.5612564086914,43.502197265625,1765943990.4258277,0.9866811633110046,0.94855135679245,16.442371368408203,2.766819953918457,3.6780569553375244,0.3607412576675415,
,2174.556090364,0.012484075501561165,32.487274169921875,,,,,,,,210534400.0,,104.33905792236328,,,,,1765943990.4263794,0.9863856434822083,,,,,,
,2174.556730328,0.0119182663038373,32.62895965576172,,,,,,,,211353600.0,,104.38872528076172,,,,,1765943990.427059,0.9866642355918884,,,,,,
,2174.557435777,0.012424253858625889,32.604488372802734,,,,,,,,212172800.0,,104.62598419189453,,,,,1765943990.4277372,0.9868391752243042,,,,,,
,2174.558116045,0.011880881153047085,33.02709197998047,,,,,,,,212992000.0,,105.98867797851562,,,,,1765943990.4284406,0.9870644211769104,,,,,,
,2174.558800048,0.011842429637908936,32.87474060058594,,,,,,,,213811200.0,,104.65084838867188,,,,,1765943990.4291408,0.9868085980415344,,,,,,
,2174.559449235,0.011913343332707882,32.368896484375,,,,,,,,214630400.0,,104.77830505371094,,,,,1765943990.4298127,0.9872688055038452,,,,,,
,2174.560123298,0.012249445542693138,32.31935119628906,,,,,,,,215449600.0,,104.69987487792969,,,,,1765943990.4304707,0.986426055431366,,,,,,
,2174.560801027,0.011463701725006104,33.047569274902344,,,,,,,,216268800.0,,105.43791198730469,,,,,1765943990.431151,0.9874938726425171,,,,,,
,2174.561450361,0.011514409445226192,33.422462463378906,,,,,,,,217088000.0,,106.06583404541016,,,,,1765943990.4318178,0.9876908659934998,,,,,,
,2174.562121036,0.011198651976883411,33.0931396484375,,,,,,,,217907200.0,,104.71006774902344,,,,,1765943990.432469,0.9873095750808716,,,,,,
,2174.562800619,0.011393794789910316,33.17559051513672,,,,,,,,218726400.0,,106.13497924804688,,,,,1765943990.433148,0.9875601530075073,,,,,,
,2174.563471637,0.011600078083574772,33.21529006958008,,,,,,,,219545600.0,,105.20411682128906,,,,,1765943990.4338143,0.9872769117355347,,,,,,
,2174.564301315,0.011566432192921638,33.46424865722656,,,,,,,,220364800.0,,106.0578384399414,,,,,1765943990.4344854,0.9873501658439636,,,,,,
,2174.565030534,0.011200287379324436,33.79325485229492,,,,,,,,221184000.0,,106.7578125,,,,,1765943990.4353142,0.9878000617027283,,,,,,
,2174.565652075,0.010748740285634995,33.46426010131836,,,,,,,,222003200.0,,106.47640991210938,,,,,1765943990.4360063,0.988012433052063,,,,,,
3.0518176555633545,2174.569103483,0.010610422119498253,33.41530990600586,0.5152361989021301,13.606575012207031,1.68293297290802,5.976945877075195,302.99664306640625,229.65284729003906,0.5996361374855042,222822400.0,4.683857440948486,105.64606475830078,48.278480529785156,22.894794464111328,122.04701232910156,41.448822021484375,1765943990.4395308,0.9883385896682739,0.9187898635864258,18.373903274536133,2.6548051834106445,3.6778578758239746,0.34611940383911133,
,2174.569730494,0.01080305315554142,33.39883041381836,,,,,,,,223641600.0,,106.1328353881836,,,,,1765943990.4400756,0.9881772994995117,,,,,,
,2174.570406081,0.011021026410162449,33.27744674682617,,,,,,,,224460800.0,,104.876708984375,,,,,1765943990.4407527,0.9882047772407532,,,,,,
,2174.571087227,0.01063099130988121,33.601661682128906,,,,,,,,225280000.0,,106.55998229980469,,,,,1765943990.4414268,0.9881264567375183,,,,,,
,2174.57174768,0.01053479965776205,33.40338134765625,,,,,,,,226099200.0,,106.30624389648438,,,,,1765943990.4420981,0.9884249567985535,,,,,,
,2174.572434362,0.01014798879623413,33.66743469238281,,,,,,,,226918400.0,,106.5313720703125,,,,,1765943990.4427643,0.9885656237602234,,,,,,
,2174.573158877,0.01069564651697874,33.44245147705078,,,,,,,,227737600.0,,106.07599639892578,,,,,1765943990.4434478,0.9881545901298523,,,,,,
,2174.574251659,0.01082669384777546,34.2259407043457,,,,,,,,228556800.0,,106.72187042236328,,,,,1765943990.4441264,0.9881924986839294,,,,,,
,2174.57504509,0.010575388558208942,33.655662536621094,,,,,,,,229376000.0,,105.96797180175781,,,,,1765943990.4452045,0.9882955551147461,,,,,,
,2174.57580508,0.010499558411538601,33.83626937866211,,,,,,,,230195200.0,,106.20215606689453,,,,,1765943990.446018,0.9884236454963684,,,,,,
,2174.576468537,0.010220732539892197,33.34449005126953,,,,,,,,231014400.0,,105.38007354736328,,,,,1765943990.446795,0.9887710213661194,,,,,,
,2174.577272842,0.0098176384344697,34.28333282470703,,,,,,,,231833600.0,,107.10537719726562,,,,,1765943990.4474695,0.9892094135284424,,,,,,
,2174.577949238,0.009743249975144863,33.93974685668945,,,,,,,,232652800.0,,107.49960327148438,,,,,1765943990.4482799,0.9891396164894104,,,,,,
,2174.578632617,0.009813138283789158,34.52783203125,,,,,,,,233472000.0,,108.81549835205078,,,,,1765943990.4489646,0.9890111088752747,,,,,,
,2174.579288306,0.010040182620286942,33.98191452026367,,,,,,,,234291200.0,,107.62162780761719,,,,,1765943990.4496465,0.9891259670257568,,,,,,
,2174.579948398,0.009800763800740242,34.543663024902344,,,,,,,,235110400.0,,107.62902069091797,,,,,1765943990.4503045,0.989081859588623,,,,,,
2.8315765857696533,2174.583445438,0.00996650941669941,34.24104309082031,0.5297681093215942,13.553415298461914,1.6372307538986206,6.0685715675354,301.3957214355469,234.7449493408203,0.6140806674957275,235929600.0,4.699756145477295,107.25300598144531,48.650794982910156,24.049135208129883,115.62586975097656,43.24774932861328,1765943990.4538972,0.988923192024231,0.9436783790588379,16.85160255432129,2.7064175605773926,3.6651928424835205,0.3561079800128937,
,2174.584189239,0.00979776494204998,34.18898010253906,,,,,,,,236748800.0,,106.94151306152344,,,,,1765943990.4544642,0.9894418716430664,,,,,,
,2174.584792925,0.009392314590513706,34.55030822753906,,,,,,,,237568000.0,,108.35184478759766,,,,,1765943990.455131,0.9893410205841064,,,,,,
,2174.585452455,0.009472454898059368,34.378318786621094,,,,,,,,238387200.0,,107.11740112304688,,,,,1765943990.4558077,0.9895635843276978,,,,,,
,2174.58613553,0.009395993314683437,34.82005310058594,,,,,,,,239206400.0,,108.66381072998047,,,,,1765943990.4564674,0.9895907640457153,,,,,,
,2174.586811212,0.009618205949664116,34.268165588378906,,,,,,,,240025600.0,,108.20145416259766,,,,,1765943990.4571552,0.9891747236251831,,,,,,
,2174.587485735,0.009188076481223106,34.464927673339844,,,,,,,,240844800.0,,106.6368179321289,,,,,1765943990.457828,0.9900543689727783,,,,,,
,2174.588254354,0.009379752911627293,34.03852081298828,,,,,,,,241664000.0,,107.19929504394531,,,,,1765943990.4585109,0.9895442724227905,,,,,,
,2174.589282709,0.00900285504758358,34.28466033935547,,,,,,,,242483200.0,,107.3058853149414,,,,,1765943990.4591963,0.9900164008140564,,,,,,
,2174.590327378,0.008774499408900738,34.20719528198242,,,,,,,,243302400.0,,108.09530639648438,,,,,1765943990.4602432,0.9899692535400391,,,,,,
,2174.591325536,0.008955608122050762,35.69824981689453,,,,,,,,244121600.0,,110.02332305908203,,,,,1765943990.4612534,0.9900134801864624,,,,,,
,2174.592319155,0.008874659426510334,34.49540710449219,,,,,,,,244940800.0,,107.51582336425781,,,,,1765943990.4622898,0.9901397228240967,,,,,,
,2174.593344431,0.009033985435962677,34.32502365112305,,,,,,,,245760000.0,,108.14891815185547,,,,,1765943990.463287,0.9899276494979858,,,,,,
,2174.594368233,0.008913791738450527,34.96848678588867,,,,,,,,246579200.0,,108.49302673339844,,,,,1765943990.464315,0.9900489449501038,,,,,,
,2174.595388897,0.008772280998528004,34.137203216552734,,,,,,,,247398400.0,,107.35150909423828,,,,,1765943990.4653409,0.9901654124259949,,,,,,
,2174.596471638,0.008718696422874928,35.20509338378906,,,,,,,,248217600.0,,109.71088409423828,,,,,1765943990.4663563,0.990366518497467,,,,,,
2.8630893230438232,2174.601772655,0.009083830751478672,34.75429916381836,0.5181490182876587,13.877985000610352,1.704675555229187,6.096413612365723,302.7254943847656,235.71612548828125,0.563090980052948,249036800.0,4.755528926849365,108.1555404663086,43.78947448730469,22.001007080078125,121.85743713378906,41.912357330322266,1765943990.471827,0.9900242686271667,0.9185177683830261,16.596254348754883,2.716076374053955,3.6832897663116455,0.33477699756622314,
,2174.602749912,0.00863188598304987,34.877418518066406,,,,,,,,249856000.0,,108.20140838623047,,,,,1765943990.4726958,0.9903268218040466,,,,,,
,2174.603745261,0.008677703328430653,34.8903694152832,,,,,,,,250675200.0,,108.7354965209961,,,,,1765943990.4737182,0.9903541207313538,,,,,,
,2174.604745362,0.008427266962826252,34.22862243652344,,,,,,,,251494400.0,,107.31420135498047,,,,,1765943990.47471,0.990519106388092,,,,,,
,2174.60586656,0.00897677056491375,35.1128044128418,,,,,,,,252313600.0,,110.07575225830078,,,,,1765943990.4757087,0.9904465079307556,,,,,,
,2174.606562523,0.008432053960859776,34.427371978759766,,,,,,,,253132800.0,,107.9576644897461,,,,,1765943990.4767785,0.9905614852905273,,,,,,
,2174.607250225,0.008904690854251385,34.97249221801758,,,,,,,,253952000.0,,109.28727722167969,,,,,1765943990.477578,0.9899767637252808,,,,,,
,2174.607915969,0.008201300166547298,35.32012176513672,,,,,,,,254771200.0,,109.55852508544922,,,,,1765943990.4782526,0.9909228086471558,,,,,,
,2174.608572655,0.008525305427610874,34.983394622802734,,,,,,,,255590400.0,,109.19181060791016,,,,,1765943990.478933,0.9907039403915405,,,,,,
,2174.609229975,0.008566654287278652,34.112220764160156,,,,,,,,256409600.0,,107.54862976074219,,,,,1765943990.479591,0.9901639819145203,,,,,,
,2174.609880404,0.008685916662216187,35.36003494262695,,,,,,,,257228800.0,,108.9202651977539,,,,,1765943990.48024,0.9903345108032227,,,,,,
,2174.610605153,0.007926114834845066,34.999053955078125,,,,,,,,258048000.0,,108.5505599975586,,,,,1765943990.4808993,0.9911344647407532,,,,,,
,2174.611218708,0.008335462771356106,34.69413757324219,,,,,,,,258867200.0,,108.90956115722656,,,,,1765943990.4815774,0.9908087849617004,,,,,,
,2174.611890375,0.007764293812215328,35.60284423828125,,,,,,,,259686400.0,,110.64065551757812,,,,,1765943990.482247,0.9909939169883728,,,,,,
,2174.61254853,0.008171658031642437,35.31612014770508,,,,,,,,260505600.0,,109.72447204589844,,,,,1765943990.4829075,0.9909745454788208,,,,,,
,2174.613195321,0.008395885117352009,34.966331481933594,,,,,,,,261324800.0,,108.83135986328125,,,,,1765943990.4835656,0.9910044074058533,,,,,,
2.943718194961548,2174.616597387,0.007776518817991018,35.79187774658203,0.5352354645729065,14.46656608581543,1.6543433666229248,6.353729724884033,313.11376953125,241.81678771972656,0.5967592597007751,262144000.0,4.777407646179199,111.19496154785156,46.62666320800781,23.044599533081055,116.13941955566406,43.530784606933594,1765943990.4870815,0.9911854267120361,0.9634457230567932,18.890962600708008,2.7792863845825195,3.8036367893218994,0.3437778353691101,
,2174.617240104,0.008100192062556744,35.09220504760742,,,,,,,,262963200.0,,110.02104949951172,,,,,1765943990.4876158,0.9910023808479309,,,,,,
