Validation Measures/dynamic_time_warping/site_rrotvec,_runtime,Validation Measures/euclidean_distance/qvel,Validation Measures/dynamic_time_warping/site_rvel,Validation Measures/discrete_frechet_distance/site_rvel,Validation Info/Mean Episode Return,Mean Episode Length,Validation Info/Mean Episode Length,Validation Measures/dynamic_time_warping/qpos,Validation Measures/euclidean_distance/site_rvel,Validation Measures/discrete_frechet_distance/qvel,Validation Measures/euclidean_distance/qpos,Validation Measures/euclidean_distance/site_rpos,_step,Agent Video,Validation Measures/discrete_frechet_distance/site_rpos,Validation Measures/discrete_frechet_distance/site_rrotvec,_timestamp,Mean Episode Return,Validation Measures/discrete_frechet_distance/qpos,Validation Measures/dynamic_time_warping/qvel,Validation Measures/dynamic_time_warping/site_rpos,Validation Measures/euclidean_distance/site_rrotvec
,2191.263264576,,,,,112.77665710449219,,,,,,,189235200.0,,,,1765254794.7126212,133.8937225341797,,,,
,2191.263809345,,,,,112.83482360839844,,,,,,,190054400.0,,,,1765254794.7131581,133.8551788330078,,,,
,2191.264372436,,,,,112.21847534179688,,,,,,,190873600.0,,,,1765254794.713707,133.16656494140625,,,,
,2191.264941338,,,,,111.68245697021484,,,,,,,191692800.0,,,,1765254794.7142525,133.1411895751953,,,,
,2191.265591113,,,,,110.09313201904297,,,,,,,192512000.0,,,,1765254794.71482,130.81777954101562,,,,
,2191.266103509,,,,,112.53765106201172,,,,,,,193331200.0,,,,1765254794.715395,134.7366485595703,,,,
,2191.266681945,,,,,112.21886444091797,,,,,,,194150400.0,,,,1765254794.715977,134.72882080078125,,,,
,2191.267273843,,,,,110.49413299560547,,,,,,,194969600.0,,,,1765254794.7165647,132.90599060058594,,,,
,2191.267800421,,,,,111.09687805175781,,,,,,,195788800.0,,,,1765254794.7171164,133.8351287841797,,,,
15.436817169189453,2191.271010883,3.019249200820923,186.04376220703125,4.42695951461792,53.06611633300781,112.7391128540039,43.68115997314453,23.764528274536133,2.1768736839294434,9.935338020324707,0.31927555799484253,0.13477303087711334,196608000.0,,0.298965185880661,0.6770107746124268,1765254794.719732,136.527099609375,0.5701332688331604,240.5737762451172,7.410069465637207,0.2949885427951813
,2191.271611045,,,,,111.99591064453125,,,,,,,197427200.0,,,,1765254794.720906,135.18490600585938,,,,
,2191.272119816,,,,,111.68222045898438,,,,,,,198246400.0,,,,1765254794.7214484,135.6641387939453,,,,
,2191.272777316,,,,,110.12622833251953,,,,,,,199065600.0,,,,1765254794.7220025,133.61135864257812,,,,
,2191.273297582,,,,,111.06314849853516,,,,,,,199884800.0,,,,1765254794.7225783,135.3050994873047,,,,
,2191.273859947,,,,,110.55928802490234,,,,,,,200704000.0,,,,1765254794.7231767,134.68064880371094,,,,
,2191.274612861,,,,,110.74287414550781,,,,,,,201523200.0,,,,1765254794.723757,135.0667724609375,,,,
,2191.275274667,,,,,111.51525115966797,,,,,,,202342400.0,,,,1765254794.7244418,136.813720703125,,,,
,2191.276038227,,,,,112.15038299560547,,,,,,,203161600.0,,,,1765254794.72507,137.59735107421875,,,,
,2191.27666449,,,,,111.7043685913086,,,,,,,203980800.0,,,,1765254794.7258625,137.15780639648438,,,,
,2191.27721644,,,,,111.31646728515625,,,,,,,204800000.0,,,,1765254794.7265158,137.21580505371094,,,,
,2191.277778369,,,,,112.97627258300781,,,,,,,205619200.0,,,,1765254794.7270954,139.47279357910156,,,,
,2191.278357679,,,,,113.1723861694336,,,,,,,206438400.0,,,,1765254794.7276769,139.5242156982422,,,,
,2191.278914041,,,,,111.95745086669922,,,,,,,207257600.0,,,,1765254794.7282567,138.3951416015625,,,,
,2191.279550331,,,,,112.10453033447266,,,,,,,208076800.0,,,,1765254794.7288237,138.7002410888672,,,,
,2191.280033675,,,,,112.25386810302734,,,,,,,208896000.0,,,,1765254794.7293553,139.3922119140625,,,,
14.551891326904297,2191.283313326,3.01151180267334,184.15774536132812,4.494423866271973,53.971885681152344,110.65424346923828,45.36764907836914,24.837352752685547,2.1663460731506348,10.289238929748535,0.3272843062877655,0.12902997434139252,209715200.0,,0.27382147312164307,0.6406570076942444,1765254794.7320948,137.74114990234375,0.5832830667495728,243.5326690673828,7.016064167022705,0.2878033220767975
,2191.283896166,,,,,111.05831909179688,,,,,,,210534400.0,,,,1765254794.7332215,138.34368896484375,,,,
,2191.284513002,,,,,112.40744018554688,,,,,,,211353600.0,,,,1765254794.7337909,139.8455047607422,,,,
,2191.285034893,,,,,111.75816345214844,,,,,,,212172800.0,,,,1765254794.7343278,139.72137451171875,,,,
,2191.285749047,,,,,111.1836166381836,,,,,,,212992000.0,,,,1765254794.7349172,138.61944580078125,,,,
,2191.286341922,,,,,111.7493896484375,,,,,,,213811200.0,,,,1765254794.7355561,140.37030029296875,,,,
,2191.286956543,,,,,111.58998107910156,,,,,,,214630400.0,,,,1765254794.7361953,139.46409606933594,,,,
,2191.28755294,,,,,112.06797790527344,,,,,,,215449600.0,,,,1765254794.7368214,141.0155487060547,,,,
,2191.28812226,,,,,110.8440933227539,,,,,,,216268800.0,,,,1765254794.7373989,140.0767364501953,,,,
,2191.288667507,,,,,111.88053131103516,,,,,,,217088000.0,,,,1765254794.7380013,140.78265380859375,,,,
,2191.28929391,,,,,111.09561920166016,,,,,,,217907200.0,,,,1765254794.7385683,140.19944763183594,,,,
,2191.289811445,,,,,112.98158264160156,,,,,,,218726400.0,,,,1765254794.7391646,142.76918029785156,,,,
,2191.290406559,,,,,112.96631622314453,,,,,,,219545600.0,,,,1765254794.739712,142.84637451171875,,,,
,2191.29090249,,,,,112.96129608154297,,,,,,,220364800.0,,,,1765254794.7402515,143.1709747314453,,,,
,2191.291438872,,,,,111.18036651611328,,,,,,,221184000.0,,,,1765254794.740806,140.9861602783203,,,,
,2191.292033739,,,,,111.88754272460938,,,,,,,222003200.0,,,,1765254794.7413366,142.46617126464844,,,,
13.761136054992676,2191.29540085,2.9546456336975098,177.4727325439453,4.504379749298096,61.952945709228516,111.5289077758789,50.78125,24.625009536743164,2.108579158782959,10.141960144042969,0.32731518149375916,0.12435784190893173,222822400.0,,0.2734128534793854,0.6127883195877075,1765254794.744052,141.3975067138672,0.5802779197692871,239.36215209960938,6.788260459899902,0.28212371468544006
,2191.296036209,,,,,111.25968933105469,,,,,,,223641600.0,,,,1765254794.7452672,141.3835906982422,,,,
,2191.296536164,,,,,111.24559783935547,,,,,,,224460800.0,,,,1765254794.7458818,142.06858825683594,,,,
,2191.297154129,,,,,111.9949722290039,,,,,,,225280000.0,,,,1765254794.746423,143.107666015625,,,,
,2191.297637499,,,,,111.68267059326172,,,,,,,226099200.0,,,,1765254794.7469761,143.1367645263672,,,,
,2191.298191166,,,,,111.69109344482422,,,,,,,226918400.0,,,,1765254794.7475374,142.77110290527344,,,,
,2191.298782657,,,,,111.31655883789062,,,,,,,227737600.0,,,,1765254794.7480912,143.01010131835938,,,,
,2191.299278109,,,,,112.95211029052734,,,,,,,228556800.0,,,,1765254794.7486281,144.98854064941406,,,,
,2191.299816873,,,,,112.14574432373047,,,,,,,229376000.0,,,,1765254794.7491872,144.32015991210938,,,,
,2191.300404235,,,,,111.87834167480469,,,,,,,230195200.0,,,,1765254794.7497268,143.82774353027344,,,,
,2191.300901917,,,,,111.19053649902344,,,,,,,231014400.0,,,,1765254794.7502716,143.01376342773438,,,,
,2191.301451051,,,,,112.3475570678711,,,,,,,231833600.0,,,,1765254794.7508063,144.86436462402344,,,,
,2191.301997848,,,,,109.7540283203125,,,,,,,232652800.0,,,,1765254794.7513597,141.16348266601562,,,,
,2191.30253024,,,,,111.36688995361328,,,,,,,233472000.0,,,,1765254794.7519011,143.63047790527344,,,,
,2191.303113965,,,,,112.17227172851562,,,,,,,234291200.0,,,,1765254794.7524323,145.43858337402344,,,,
,2191.303646964,,,,,112.35175323486328,,,,,,,235110400.0,,,,1765254794.752988,145.2498321533203,,,,
11.931903839111328,2191.30698332,2.988572597503662,185.34780883789062,4.656696796417236,52.65401077270508,110.7230453491211,40.901641845703125,23.928905487060547,2.1831581592559814,10.157511711120605,0.31894269585609436,0.12041620165109634,235929600.0,,0.2549457252025604,0.548115611076355,1765254794.7557561,143.3585968017578,0.5704935193061829,239.82339477539062,6.363244533538818,0.24604232609272003
,2191.307540457,,,,,111.38396453857422,,,,,,,236748800.0,,,,1765254794.7568755,144.74560546875,,,,
,2191.308049986,,,,,111.98729705810547,,,,,,,237568000.0,,,,1765254794.7574286,145.83314514160156,,,,
,2191.308562007,,,,,111.04638671875,,,,,,,238387200.0,,,,1765254794.7579641,143.9492950439453,,,,
,2191.309084697,,,,,112.30509948730469,,,,,,,239206400.0,,,,1765254794.758456,146.38243103027344,,,,
,2191.309787845,,,,,113.0257568359375,,,,,,,240025600.0,,,,1765254794.7589924,147.3661651611328,,,,
,2191.310311449,,,,,111.37761688232422,,,,,,,240844800.0,,,,1765254794.7595696,145.45443725585938,,,,
,2191.310844357,,,,,111.33136749267578,,,,,,,241664000.0,,,,1765254794.7602189,145.53131103515625,,,,
,2191.311355844,,,,,111.19520568847656,,,,,,,242483200.0,,,,1765254794.7607505,145.4842071533203,,,,
,2191.311884376,,,,,111.1601333618164,,,,,,,243302400.0,,,,1765254794.7612536,145.33724975585938,,,,
,2191.312373443,,,,,112.49032592773438,,,,,,,244121600.0,,,,1765254794.7617886,147.85427856445312,,,,
,2191.312970807,,,,,112.376220703125,,,,,,,244940800.0,,,,1765254794.7622876,148.2328338623047,,,,
,2191.31347938,,,,,111.7832260131836,,,,,,,245760000.0,,,,1765254794.7628186,147.1856689453125,,,,
,2191.313939775,,,,,111.7373275756836,,,,,,,246579200.0,,,,1765254794.7633398,147.2179412841797,,,,
,2191.314564457,,,,,108.98580169677734,,,,,,,247398400.0,,,,1765254794.7638574,143.29981994628906,,,,
,2191.315104881,,,,,110.2132568359375,,,,,,,248217600.0,,,,1765254794.7644622,145.57260131835938,,,,
12.289929389953613,2191.318120144,3.0437510013580322,187.6197967529297,4.784281253814697,56.83277893066406,112.55630493164062,43.41538619995117,25.09429931640625,2.225846767425537,10.454463958740234,0.3342994451522827,0.128789022564888,249036800.0,,0.27978837490081787,0.5873177647590637,1765254794.7670534,148.23611450195312,0.5948508381843567,243.10760498046875,7.0550665855407715,0.26563766598701477
,2191.318632839,,,,,112.47205352783203,,,,,,,249856000.0,,,,1765254794.7680318,148.4532012939453,,,,
,2191.31927383,,,,,110.1648178100586,,,,,,,250675200.0,,,,1765254794.7685454,145.11122131347656,,,,
,2191.319734417,,,,,111.10125732421875,,,,,,,251494400.0,,,,1765254794.7691398,147.25364685058594,,,,
,2191.32024315,,,,,111.7410659790039,,,,,,,252313600.0,,,,1765254794.7696493,148.03561401367188,,,,
,2191.320740395,,,,,111.80470275878906,,,,,,,253132800.0,,,,1765254794.7701647,148.0963897705078,,,,
,2191.321240522,,,,,111.21974182128906,,,,,,,253952000.0,,,,1765254794.7706618,147.2609405517578,,,,
,2191.321756535,,,,,111.98702239990234,,,,,,,254771200.0,,,,1765254794.7711668,148.56983947753906,,,,
,2191.322288593,,,,,110.79339599609375,,,,,,,255590400.0,,,,1765254794.7716734,146.76193237304688,,,,
,2191.324385231,,,,,111.81267547607422,,,,,,,256409600.0,,,,1765254794.7721763,148.7139892578125,,,,
,2191.325057503,,,,,111.09050750732422,,,,,,,257228800.0,,,,1765254794.7741363,147.31158447265625,,,,
,2191.325714649,,,,,111.69852447509766,,,,,,,258048000.0,,,,1765254794.7748966,148.44456481933594,,,,
,2191.326265738,,,,,111.38538360595703,,,,,,,258867200.0,,,,1765254794.7755668,148.2060089111328,,,,
,2191.326954689,,,,,112.70195007324219,,,,,,,259686400.0,,,,1765254794.7761574,150.7727813720703,,,,
,2191.327503153,,,,,111.38190460205078,,,,,,,260505600.0,,,,1765254794.7768536,148.5169677734375,,,,
,2191.328004634,,,,,112.05170440673828,,,,,,,261324800.0,,,,1765254794.777405,149.63555908203125,,,,
12.66592788696289,2191.331035394,2.9348323345184326,180.79847717285156,4.645854473114014,56.796714782714844,112.46897888183594,44.5,23.696008682250977,2.13128399848938,10.528578758239746,0.31634318828582764,0.11966487020254135,262144000.0,,0.2534187138080597,0.605924129486084,1765254794.7799487,150.2515411376953,0.5664471387863159,238.28770446777344,6.214288234710693,0.25660765171051025
,2191.331571119,,,,,112.83251190185547,,,,,,,262963200.0,,,,1765254794.7809498,151.17691040039062,,,,
,2191.332052483,,,,,112.20326232910156,,,,,,,263782400.0,,,,1765254794.781446,150.41607666015625,,,,
,2191.332536047,,,,,111.64092254638672,,,,,,,264601600.0,,,,1765254794.7819672,149.8262939453125,,,,
,2191.333080576,,,,,111.48916625976562,,,,,,,265420800.0,,,,1765254794.7824519,149.69725036621094,,,,
,2191.333600641,,,,,112.81966400146484,,,,,,,266240000.0,,,,1765254794.7829752,152.08224487304688,,,,
,2191.334119187,,,,,111.75747680664062,,,,,,,267059200.0,,,,1765254794.7835045,150.5641326904297,,,,
,2191.33466325,,,,,111.98692321777344,,,,,,,267878400.0,,,,1765254794.7840264,150.78701782226562,,,,
,2191.335221003,,,,,110.07845306396484,,,,,,,268697600.0,,,,1765254794.7845662,147.99293518066406,,,,
,2191.335845655,,,,,111.29318237304688,,,,,,,269516800.0,,,,1765254794.7851167,150.05833435058594,,,,
,2191.336411066,,,,,111.80382537841797,,,,,,,270336000.0,,,,1765254794.7856941,150.8988800048828,,,,
,2191.336877656,,,,,111.52623748779297,,,,,,,271155200.0,,,,1765254794.7862768,150.45907592773438,,,,
,2191.33741376,,,,,111.36500549316406,,,,,,,271974400.0,,,,1765254794.7867897,150.25218200683594,,,,
,2191.337954049,,,,,112.26377868652344,,,,,,,272793600.0,,,,1765254794.7873256,151.59408569335938,,,,
,2191.338501476,,,,,110.64286041259766,,,,,,,273612800.0,,,,1765254794.787844,149.84912109375,,,,
,2191.339000391,,,,,108.67808532714844,,,,,,,274432000.0,,,,1765254794.7883983,146.79855346679688,,,,
10.347758293151855,2191.343033979,2.9639291763305664,183.86561584472656,4.70344877243042,68.75782775878906,111.46444702148438,48.53191375732422,23.00729751586914,2.1713998317718506,10.55880355834961,0.3078940808773041,0.11279211938381195,275251200.0,,0.24904580414295197,0.49994924664497375,1765254794.7916927,151.38748168945312,0.5444911122322083,237.55650329589844,5.84183931350708,0.22235028445720673
,2191.343701163,,,,,111.75248718261719,,,,,,,276070400.0,,,,1765254794.792891,151.88999938964844,,,,
,2191.344314922,,,,,112.05157470703125,,,,,,,276889600.0,,,,1765254794.7935033,152.2148895263672,,,,
,2191.34489967,,,,,113.68999481201172,,,,,,,277708800.0,,,,1765254794.794196,155.1990966796875,,,,
,2191.345521178,,,,,111.59427642822266,,,,,,,278528000.0,,,,1765254794.794763,151.5292205810547,,,,
,2191.346065684,,,,,111.98912048339844,,,,,,,279347200.0,,,,1765254794.7954154,152.0301513671875,,,,
,2191.346619257,,,,,112.07239532470703,,,,,,,280166400.0,,,,1765254794.7959583,152.15902709960938,,,,
,2191.347148591,,,,,110.05119323730469,,,,,,,280985600.0,,,,1765254794.796521,149.70323181152344,,,,
,2191.347674629,,,,,112.31468963623047,,,,,,,281804800.0,,,,1765254794.797051,153.32730102539062,,,,
,2191.348237845,,,,,111.0518569946289,,,,,,,282624000.0,,,,1765254794.797583,151.6412353515625,,,,
,2191.446214042,,,,,112.28636169433594,,,,,,,283443200.0,,,,1765254794.7981,153.83901977539062,,,,
,2191.447583682,,,,,112.13778686523438,,,,,,,284262400.0,,,,1765254794.7986703,153.2883758544922,,,,
,2191.448210004,,,,,112.27812194824219,,,,,,,285081600.0,,,,1765254794.8971207,153.24725341796875,,,,
,2191.448894716,,,,,111.16338348388672,,,,,,,285900800.0,,,,1765254794.8980849,152.2862091064453,,,,
,2191.449599493,,,,,110.86656951904297,,,,,,,286720000.0,,,,1765254794.898708,151.46047973632812,,,,
,2191.450136756,,,,,110.26738739013672,,,,,,,287539200.0,,,,1765254794.8994827,150.8842010498047,,,,
9.712935447692871,2191.453434669,2.9289770126342773,184.5769500732422,4.7384443283081055,68.34439086914062,113.9074478149414,51.625003814697266,22.44902229309082,2.1721367835998535,10.309013366699219,0.30025792121887207,0.10131282359361649,288358400.0,,0.23025324940681458,0.486978143453598,1765254794.902249,156.31573486328125,0.5424845814704895,235.15142822265625,5.2320780754089355,0.2154134064912796
,2191.454187198,,,,,110.31240844726562,,,,,,,289177600.0,,,,1765254794.903326,151.4154815673828,,,,
,2191.455161869,,,,,112.00569915771484,,,,,,,289996800.0,,,,1765254794.904056,154.1802215576172,,,,
,2191.45598884,,,,,111.09214782714844,,,,,,,290816000.0,,,,1765254794.9048164,152.37118530273438,,,,
,2191.456514071,,,,,111.45654296875,,,,,,,291635200.0,,,,1765254794.9057004,153.00241088867188,,,,
,2191.457033239,,,,,111.3345947265625,,,,,,,292454400.0,,,,1765254794.9063814,153.5336151123047,,,,
,2191.457534994,,,,,111.25349426269531,,,,,,,293273600.0,,,,1765254794.9069397,153.66061401367188,,,,
,2191.458094862,,,,,111.66351318359375,,,,,,,294092800.0,,,,1765254794.9074438,153.8024139404297,,,,
,2191.458624939,,,,,111.52497863769531,,,,,,,294912000.0,,,,1765254794.907987,153.64674377441406,,,,
,2191.459147646,,,,,110.03507995605469,,,,,,,295731200.0,,,,1765254794.9085324,151.86038208007812,,,,
,2191.459735295,,,,,109.26911926269531,,,,,,,296550400.0,,,,1765254794.9090662,150.4720916748047,,,,
,2191.460316588,,,,,112.52427673339844,,,,,,,297369600.0,,,,1765254794.9095778,155.4250030517578,,,,
,2191.460902696,,,,,112.22021484375,,,,,,,298188800.0,,,,1765254794.910211,155.42892456054688,,,,
,2191.461430335,,,,,111.36309814453125,,,,,,,299008000.0,,,,1765254794.9108007,154.49513244628906,,,,
,2191.461960466,,,,,111.74320983886719,,,,,,,299827200.0,,,,1765254794.9113164,154.57672119140625,,,,
,2191.462476888,,,,,110.09323120117188,,,,,,,300646400.0,,,,1765254794.9118693,152.3341064453125,,,,
9.610682487487793,2191.466406255,3.010979652404785,182.86581420898438,5.00111722946167,59.318485260009766,112.89698028564453,42.64102554321289,22.3579158782959,2.189204454421997,11.007984161376953,0.29877278208732605,0.10567567497491837,301465600.0,,0.24993014335632324,0.5393842458724976,1765254794.9148443,156.6416473388672,0.5553125739097595,244.22193908691406,5.618123531341553,0.21987083554267883
,2191.466955566,,,,,112.2703628540039,,,,,,,302284800.0,,,,1765254794.9162824,155.9394989013672,,,,
,2191.467475468,,,,,112.5318603515625,,,,,,,303104000.0,,,,1765254794.9168391,156.17947387695312,,,,
,2191.468006526,,,,,111.49064636230469,,,,,,,303923200.0,,,,1765254794.9173706,154.9921112060547,,,,
,2191.468527314,,,,,112.64168548583984,,,,,,,304742400.0,,,,1765254794.9179063,156.5949249267578,,,,
,2191.469114845,,,,,110.28132629394531,,,,,,,305561600.0,,,,1765254794.9184206,153.67384338378906,,,,
,2191.469642488,,,,,110.48135375976562,,,,,,,306380800.0,,,,1765254794.918967,153.64242553710938,,,,
,2191.47016258,,,,,112.1020736694336,,,,,,,307200000.0,,,,1765254794.9195297,156.752197265625,,,,
,2191.470675049,,,,,112.49800872802734,,,,,,,308019200.0,,,,1765254794.920067,156.6199188232422,,,,
,2191.471202102,,,,,113.20896911621094,,,,,,,308838400.0,,,,1765254794.9205809,157.94314575195312,,,,
,2191.471739555,,,,,112.18174743652344,,,,,,,309657600.0,,,,1765254794.9211063,156.21031188964844,,,,
,2191.472300037,,,,,112.58313751220703,,,,,,,310476800.0,,,,1765254794.9216428,157.47348022460938,,,,
,2191.472877527,,,,,111.99544525146484,,,,,,,311296000.0,,,,1765254794.9221826,156.4002227783203,,,,
,2191.473460037,,,,,112.69866180419922,,,,,,,312115200.0,,,,1765254794.9227564,157.2774658203125,,,,
,2191.474075644,,,,,111.4013671875,,,,,,,312934400.0,,,,1765254794.9233549,156.15065002441406,,,,
,2191.474699144,,,,,110.35372924804688,,,,,,,313753600.0,,,,1765254794.9239087,154.7288818359375,,,,
10.05942153930664,2191.478649995,3.0539958477020264,191.5637969970703,4.94084358215332,66.08516693115234,112.28501892089844,47.33928680419922,22.21935272216797,2.2439236640930176,11.159165382385254,0.2985537350177765,0.10430047661066055,314572800.0,,0.22577321529388428,0.5437870621681213,1765254794.9271746,157.28973388671875,0.5444121956825256,244.04331970214844,5.39810037612915,0.22339624166488647
,2191.47925867,,,,,111.2623291015625,,,,,,,315392000.0,,,,1765254794.9285188,156.11520385742188,,,,
,2191.479857114,,,,,112.45521545410156,,,,,,,316211200.0,,,,1765254794.929133,157.909912109375,,,,
,2191.480390681,,,,,112.31827545166016,,,,,,,317030400.0,,,,1765254794.9297395,157.9925994873047,,,,
,2191.480969499,,,,,112.20477294921875,,,,,,,317849600.0,,,,1765254794.9302866,157.8345184326172,,,,
,2191.481561646,,,,,111.39030456542969,,,,,,,318668800.0,,,,1765254794.9308608,156.1194610595703,,,,
,2191.482127299,,,,,111.295654296875,,,,,,,319488000.0,,,,1765254794.931443,156.33380126953125,,,,
,2191.482698906,,,,,113.63687896728516,,,,,,,320307200.0,,,,1765254794.9320195,159.88088989257812,,,,
,2191.483286025,,,,,111.97663879394531,,,,,,,321126400.0,,,,1765254794.932576,157.7130584716797,,,,
,2191.484025002,,,,,109.91267395019531,,,,,,,321945600.0,,,,1765254794.933183,154.07464599609375,,,,
,2191.484627549,,,,,112.73957061767578,,,,,,,322764800.0,,,,1765254794.933895,159.00254821777344,,,,
,2191.485255976,,,,,111.97042083740234,,,,,,,323584000.0,,,,1765254794.9344845,158.14927673339844,,,,
,2191.485878004,,,,,112.55402374267578,,,,,,,324403200.0,,,,1765254794.9351099,158.55894470214844,,,,
,2191.486430031,,,,,112.20886993408203,,,,,,,325222400.0,,,,1765254794.9357412,158.35781860351562,,,,
,2191.486985853,,,,,111.84343719482422,,,,,,,326041600.0,,,,1765254794.9363258,158.13523864746094,,,,
,2191.48751518,,,,,111.5937728881836,,,,,,,326860800.0,,,,1765254794.93689,157.43951416015625,,,,
9.185818672180176,2191.490567397,3.111086130142212,200.52102661132812,5.222772121429443,67.27044677734375,111.77747344970703,48.641510009765625,22.1396541595459,2.3590972423553467,11.368026733398438,0.2971341013908386,0.09528537839651108,327680000.0,,0.23098963499069214,0.5139302015304565,1765254794.9394968,157.983642578125,0.5430028438568115,248.60806274414062,5.076128959655762,0.21047444641590118
,2191.491097963,,,,,111.48389434814453,,,,,,,328499200.0,,,,1765254794.9404864,157.2787628173828,,,,
,2191.491622235,,,,,112.56971740722656,,,,,,,329318400.0,,,,1765254794.9410133,159.35964965820312,,,,
,2191.492142852,,,,,111.11485290527344,,,,,,,330137600.0,,,,1765254794.9415343,157.72012329101562,,,,
,2191.49269346,,,,,111.6264419555664,,,,,,,330956800.0,,,,1765254794.9420605,158.0900421142578,,,,
,2191.493220157,,,,,112.34636688232422,,,,,,,331776000.0,,,,1765254794.942607,158.9978790283203,,,,
,2191.493781982,,,,,112.42963409423828,,,,,,,332595200.0,,,,1765254794.943121,159.3212432861328,,,,
,2191.494345594,,,,,111.84382629394531,,,,,,,333414400.0,,,,1765254794.9436927,158.3294219970703,,,,
,2191.494904826,,,,,112.23592376708984,,,,,,,334233600.0,,,,1765254794.9442375,159.63128662109375,,,,
,2191.495498222,,,,,110.15953826904297,,,,,,,335052800.0,,,,1765254794.9447901,156.40614318847656,,,,
,2191.496071795,,,,,112.81937408447266,,,,,,,335872000.0,,,,1765254794.9453955,160.44883728027344,,,,
,2191.496591069,,,,,111.01290893554688,,,,,,,336691200.0,,,,1765254794.9459698,157.4670867919922,,,,
,2191.497129609,,,,,110.04119110107422,,,,,,,337510400.0,,,,1765254794.946501,156.63735961914062,,,,
,2191.497684238,,,,,112.83639526367188,,,,,,,338329600.0,,,,1765254794.9470284,160.56101989746094,,,,
,2191.498190741,,,,,112.14454650878906,,,,,,,339148800.0,,,,1765254794.9475956,159.68531799316406,,,,
,2191.498745999,,,,,111.0841064453125,,,,,,,339968000.0,,,,1765254794.9481103,158.2222442626953,,,,
9.946748733520508,2191.501794507,3.0397562980651855,190.03936767578125,4.909908771514893,71.28366088867188,111.28903198242188,51.37288284301758,22.868289947509766,2.2443437576293945,11.385078430175781,0.3042050302028656,0.09966107457876205,340787200.0,,0.2194715142250061,0.5401522517204285,1765254794.9507198,159.03643798828125,0.550369918346405,245.2396697998047,5.184621334075928,0.21865111589431763
,2191.502324257,,,,,111.52639770507812,,,,,,,341606400.0,,,,1765254794.9517093,158.93212890625,,,,
,2191.50284171,,,,,110.74465942382812,,,,,,,342425600.0,,,,1765254794.9522479,158.1472930908203,,,,
,2191.503360276,,,,,112.74835968017578,,,,,,,343244800.0,,,,1765254794.9527633,160.7945098876953,,,,
,2191.503867114,,,,,111.60762023925781,,,,,,,344064000.0,,,,1765254794.9532826,159.1293182373047,,,,
,2191.504368356,,,,,113.57965850830078,,,,,,,344883200.0,,,,1765254794.953787,162.9121856689453,,,,
,2191.504916641,,,,,109.89627075195312,,,,,,,345702400.0,,,,1765254794.9542935,156.26930236816406,,,,
,2191.505439197,,,,,111.3857192993164,,,,,,,346521600.0,,,,1765254794.9548237,159.56129455566406,,,,
,2191.506008068,,,,,111.11642456054688,,,,,,,347340800.0,,,,1765254794.9553423,159.17007446289062,,,,
,2191.506602999,,,,,112.23596954345703,,,,,,,348160000.0,,,,1765254794.955908,160.728271484375,,,,
,2191.507126763,,,,,113.97663116455078,,,,,,,348979200.0,,,,1765254794.95641,163.32553100585938,,,,
,2191.507625923,,,,,111.42893981933594,,,,,,,349798400.0,,,,1765254794.957043,160.10784912109375,,,,
,2191.508104578,,,,,112.02989959716797,,,,,,,350617600.0,,,,1765254794.957546,160.5190887451172,,,,
,2191.508665338,,,,,112.31439971923828,,,,,,,351436800.0,,,,1765254794.9580321,161.05435180664062,,,,
,2191.509176487,,,,,113.11209869384766,,,,,,,352256000.0,,,,1765254794.9585352,162.02969360351562,,,,
,2191.509668141,,,,,111.88526916503906,,,,,,,353075200.0,,,,1765254794.959101,160.89273071289062,,,,
10.204782485961914,2191.51329828,3.1227996349334717,194.2653045654297,5.022279262542725,66.61734008789062,112.79817199707031,50.29508590698242,24.279539108276367,2.3115930557250977,11.690068244934082,0.3209674656391144,0.09821348637342453,353894400.0,,0.22894999384880066,0.5503917336463928,1765254794.961917,162.3597412109375,0.5726778507232666,251.3255157470703,5.07150936126709,0.22950652241706848
,2191.513939435,,,,,110.94927215576172,,,,,,,354713600.0,,,,1765254794.9631894,159.27450561523438,,,,
,2191.514536178,,,,,112.43161010742188,,,,,,,355532800.0,,,,1765254794.9638376,161.9323272705078,,,,
,2191.515165965,,,,,111.65708923339844,,,,,,,356352000.0,,,,1765254794.9643867,160.92971801757812,,,,
,2191.515657961,,,,,113.28837585449219,,,,,,,357171200.0,,,,1765254794.9649787,163.0866241455078,,,,
,2191.5162019589998,,,,,113.48837280273438,,,,,,,357990400.0,,,,1765254794.9655368,163.25367736816406,,,,
,2191.516780235,,,,,113.35444641113281,,,,,,,358809600.0,,,,1765254794.9660866,163.01730346679688,,,,
,2191.517299493,,,,,112.71538543701172,,,,,,,359628800.0,,,,1765254794.9666717,162.1290283203125,,,,
,2191.517789495,,,,,112.41848754882812,,,,,,,360448000.0,,,,1765254794.9672048,162.16415405273438,,,,
,2191.518328767,,,,,112.7118148803711,,,,,,,361267200.0,,,,1765254794.9677017,162.15289306640625,,,,
,2191.518852618,,,,,112.79318237304688,,,,,,,362086400.0,,,,1765254794.9682145,162.48974609375,,,,
,2191.519361618,,,,,112.09882354736328,,,,,,,362905600.0,,,,1765254794.9687426,161.6025390625,,,,
,2191.519878202,,,,,109.69446563720703,,,,,,,363724800.0,,,,1765254794.9692695,157.85919189453125,,,,
