Validation Measures/dynamic_time_warping/site_rpos,Validation Measures/euclidean_distance/qvel,Validation Measures/euclidean_distance/site_rrotvec,Mean Episode Length,Validation Info/Mean Episode Return,Validation Measures/euclidean_distance/site_rpos,Mean Episode Return,Validation Measures/dynamic_time_warping/qvel,Validation Measures/discrete_frechet_distance/qvel,Validation Measures/dynamic_time_warping/site_rvel,Validation Measures/discrete_frechet_distance/site_rvel,_step,Validation Measures/euclidean_distance/site_rvel,Validation Measures/discrete_frechet_distance/site_rpos,_runtime,Validation Measures/euclidean_distance/qpos,Validation Info/Mean Episode Length,Validation Measures/discrete_frechet_distance/qpos,Validation Measures/dynamic_time_warping/site_rrotvec,Validation Measures/discrete_frechet_distance/site_rrotvec,Agent Video,_timestamp,Validation Measures/dynamic_time_warping/qpos
7.200493812561035,3.046891927719116,0.31876689195632935,110.13509368896484,56.48843765258789,0.13163238763809204,117.0593490600586,247.38438415527344,10.42431640625,174.80490112304688,4.321223735809326,170393600.0,2.081509590148926,0.28309959173202515,2169.777254032,0.37570589780807495,52.000003814697266,0.665963888168335,15.7313232421875,0.682178258895874,,1765187866.0836866,29.29130744934082
,,,111.17618560791016,,,118.22665405273438,,,,,171212800.0,,,2169.777837262,,,,,,,1765187866.0848653,
,,,111.56434631347656,,,119.4654769897461,,,,,172032000.0,,,2169.778318718,,,,,,,1765187866.0854084,
,,,111.27473449707031,,,119.17841339111328,,,,,172851200.0,,,2169.778848097,,,,,,,1765187866.0859299,
,,,111.9378433227539,,,121.00738525390625,,,,,173670400.0,,,2169.779401485,,,,,,,1765187866.0864546,
,,,111.60065460205078,,,120.79277038574219,,,,,174489600.0,,,2169.779886285,,,,,,,1765187866.086974,
,,,111.6539535522461,,,121.52320098876953,,,,,175308800.0,,,2169.780402686,,,,,,,1765187866.0875053,
,,,111.28958129882812,,,121.16777801513672,,,,,176128000.0,,,2169.780890826,,,,,,,1765187866.0879974,
,,,112.5389404296875,,,122.7093734741211,,,,,176947200.0,,,2169.78143558,,,,,,,1765187866.0885305,
,,,110.87277221679688,,,122.3207778930664,,,,,177766400.0,,,2169.781997314,,,,,,,1765187866.0890172,
,,,112.28297424316406,,,123.81731414794922,,,,,178585600.0,,,2169.782633224,,,,,,,1765187866.0895844,
,,,111.81208038330078,,,123.0707015991211,,,,,179404800.0,,,2169.783140516,,,,,,,1765187866.0901532,
,,,110.99661254882812,,,123.33573913574219,,,,,180224000.0,,,2169.78367863,,,,,,,1765187866.0907214,
,,,112.37155151367188,,,125.6829605102539,,,,,181043200.0,,,2169.784210425,,,,,,,1765187866.0912848,
,,,113.0337905883789,,,126.45724487304688,,,,,181862400.0,,,2169.784763493,,,,,,,1765187866.0918188,
,,,112.40252685546875,,,126.13130950927734,,,,,182681600.0,,,2169.785279744,,,,,,,1765187866.0923777,
7.084001541137695,3.022270679473877,0.3000405728816986,112.69169616699219,57.88373947143555,0.1301102191209793,127.2568588256836,242.795654296875,10.226713180541992,176.66928100585938,4.363619804382324,183500800.0,2.1188504695892334,0.26422157883644104,2169.78832024,0.37616994976997375,52.587303161621094,0.659673273563385,14.439775466918945,0.6318342685699463,,1765187866.0948374,29.112062454223633
,,,112.7102279663086,,,127.98509216308594,,,,,184320000.0,,,2169.788835522,,,,,,,1765187866.0959377,
,,,111.3650894165039,,,126.15892791748047,,,,,185139200.0,,,2169.789335545,,,,,,,1765187866.096463,
,,,112.48729705810547,,,127.93016052246094,,,,,185958400.0,,,2169.789838223,,,,,,,1765187866.096953,
,,,111.2138900756836,,,127.26275634765625,,,,,186777600.0,,,2169.790283851,,,,,,,1765187866.0974436,
,,,111.37943267822266,,,127.61058807373047,,,,,187596800.0,,,2169.790787591,,,,,,,1765187866.0979211,
,,,111.15774536132812,,,127.99801635742188,,,,,188416000.0,,,2169.791308966,,,,,,,1765187866.0984163,
,,,111.69404602050781,,,127.8232421875,,,,,189235200.0,,,2169.791775709,,,,,,,1765187866.098896,
,,,110.44692993164062,,,127.46273803710938,,,,,190054400.0,,,2169.792284281,,,,,,,1765187866.0994072,
,,,111.71237182617188,,,128.63992309570312,,,,,190873600.0,,,2169.792829398,,,,,,,1765187866.0998945,
,,,111.15575408935547,,,128.5511016845703,,,,,191692800.0,,,2169.793352644,,,,,,,1765187866.1004403,
,,,111.87382507324219,,,130.43382263183594,,,,,192512000.0,,,2169.793792298,,,,,,,1765187866.1009529,
,,,110.69354248046875,,,129.05625915527344,,,,,193331200.0,,,2169.794267266,,,,,,,1765187866.1014338,
,,,110.644775390625,,,129.1434326171875,,,,,194150400.0,,,2169.794757962,,,,,,,1765187866.1019106,
,,,111.89796447753906,,,130.96563720703125,,,,,194969600.0,,,2169.795230791,,,,,,,1765187866.1023915,
,,,111.43194580078125,,,130.74520874023438,,,,,195788800.0,,,2169.795721779,,,,,,,1765187866.102867,
7.090145587921143,3.075521230697632,0.2826274335384369,113.03034210205078,53.95724105834961,0.12755101919174194,133.14479064941406,243.80789184570312,9.993268966674805,187.33958435058594,4.4014997482299805,196608000.0,2.194601535797119,0.2872511148452759,2169.79847945,0.36431318521499634,43.07352828979492,0.6545108556747437,13.675016403198242,0.6346733570098877,,1765187866.1051867,28.033855438232422
,,,110.53144836425781,,,130.7836456298828,,,,,197427200.0,,,2169.798965087,,,,,,,1765187866.1061149,
,,,111.6832275390625,,,132.0967559814453,,,,,198246400.0,,,2169.799519256,,,,,,,1765187866.1065996,
,,,111.54071807861328,,,132.02450561523438,,,,,199065600.0,,,2169.79997892,,,,,,,1765187866.107107,
,,,112.96240234375,,,134.45848083496094,,,,,199884800.0,,,2169.800455235,,,,,,,1765187866.1075969,
,,,113.26168060302734,,,134.98072814941406,,,,,200704000.0,,,2169.800997511,,,,,,,1765187866.1080844,
,,,111.62723541259766,,,132.87258911132812,,,,,201523200.0,,,2169.801458598,,,,,,,1765187866.1086025,
,,,112.06784057617188,,,133.7286834716797,,,,,202342400.0,,,2169.802113273,,,,,,,1765187866.1090858,
,,,111.02799987792969,,,132.90847778320312,,,,,203161600.0,,,2169.802645508,,,,,,,1765187866.1096997,
,,,111.75566101074219,,,134.65283203125,,,,,203980800.0,,,2169.803223178,,,,,,,1765187866.110256,
,,,109.01969909667969,,,130.44314575195312,,,,,204800000.0,,,2169.803812963,,,,,,,1765187866.1108253,
,,,112.23755645751953,,,135.18087768554688,,,,,205619200.0,,,2169.804336502,,,,,,,1765187866.1114159,
,,,111.46312713623047,,,134.59805297851562,,,,,206438400.0,,,2169.804800399,,,,,,,1765187866.1119223,
,,,111.793701171875,,,135.29849243164062,,,,,207257600.0,,,2169.805278875,,,,,,,1765187866.1124313,
,,,113.15839385986328,,,136.97265625,,,,,208076800.0,,,2169.805777803,,,,,,,1765187866.112917,
,,,110.28865051269531,,,133.15199279785156,,,,,208896000.0,,,2169.80625393,,,,,,,1765187866.1134043,
6.935013771057129,3.049853801727295,0.2789483666419983,111.54228210449219,56.00004959106445,0.1264628767967224,135.38601684570312,243.932861328125,10.343132019042969,184.50128173828125,4.4543256759643555,209715200.0,2.1690802574157715,0.2699398398399353,2169.809251846,0.3740321397781372,45.96923065185547,0.6547002792358398,13.408183097839355,0.609775960445404,,1765187866.1159458,29.16279411315918
,,,111.26697540283203,,,135.2403564453125,,,,,210534400.0,,,2169.80975054,,,,,,,1765187866.116886,
,,,112.0149917602539,,,136.903564453125,,,,,211353600.0,,,2169.810228828,,,,,,,1765187866.1173823,
,,,111.25183868408203,,,136.08596801757812,,,,,212172800.0,,,2169.810709799,,,,,,,1765187866.1178675,
,,,112.32899475097656,,,137.47137451171875,,,,,212992000.0,,,2169.811205739,,,,,,,1765187866.118343,
,,,113.06360626220703,,,138.26966857910156,,,,,213811200.0,,,2169.811737546,,,,,,,1765187866.1188443,
,,,112.70967102050781,,,138.60604858398438,,,,,214630400.0,,,2169.812260303,,,,,,,1765187866.119359,
,,,112.31422424316406,,,137.5098876953125,,,,,215449600.0,,,2169.812802318,,,,,,,1765187866.1198685,
,,,112.17538452148438,,,137.9457244873047,,,,,216268800.0,,,2169.813323382,,,,,,,1765187866.1204143,
,,,110.8544692993164,,,136.59335327148438,,,,,217088000.0,,,2169.813842098,,,,,,,1765187866.120946,
,,,110.57380676269531,,,136.49459838867188,,,,,217907200.0,,,2169.814322054,,,,,,,1765187866.1214752,
,,,114.11640930175781,,,141.23695373535156,,,,,218726400.0,,,2169.814845485,,,,,,,1765187866.1219566,
,,,112.45674133300781,,,139.07052612304688,,,,,219545600.0,,,2169.815312731,,,,,,,1765187866.1224518,
,,,111.04975128173828,,,137.85191345214844,,,,,220364800.0,,,2169.815912496,,,,,,,1765187866.1229482,
,,,112.30110168457031,,,139.5335693359375,,,,,221184000.0,,,2169.816308455,,,,,,,1765187866.1234343,
,,,111.51533508300781,,,138.67642211914062,,,,,222003200.0,,,2169.817269319,,,,,,,1765187866.123943,
6.732927322387695,3.0500540733337402,0.27126145362854004,111.4730453491211,61.90315246582031,0.1232515200972557,138.63192749023438,245.09439086914062,10.69960880279541,180.55300903320312,4.533858776092529,222822400.0,2.1381523609161377,0.26862096786499023,2169.820432741,0.37705162167549133,50.78125,0.6527011394500732,12.698698043823242,0.5981544852256775,,1765187866.1271527,29.297521591186523
,,,112.0689697265625,,,139.9117889404297,,,,,223641600.0,,,2169.820938187,,,,,,,1765187866.1280625,
,,,111.43678283691406,,,139.26724243164062,,,,,224460800.0,,,2169.821439586,,,,,,,1765187866.1285667,
,,,111.80278778076172,,,139.31390380859375,,,,,225280000.0,,,2169.821956976,,,,,,,1765187866.1290553,
,,,110.74213409423828,,,138.53329467773438,,,,,226099200.0,,,2169.822457548,,,,,,,1765187866.1295726,
,,,110.9871826171875,,,138.6929931640625,,,,,226918400.0,,,2169.823016124,,,,,,,1765187866.1300755,
,,,112.1734619140625,,,140.06544494628906,,,,,227737600.0,,,2169.823506447,,,,,,,1765187866.1306267,
,,,112.06210327148438,,,141.04957580566406,,,,,228556800.0,,,2169.824003551,,,,,,,1765187866.1311312,
,,,112.6277084350586,,,142.1668243408203,,,,,229376000.0,,,2169.824471679,,,,,,,1765187866.1316419,
,,,111.24999237060547,,,139.99737548828125,,,,,230195200.0,,,2169.824978604,,,,,,,1765187866.1321127,
,,,112.28118896484375,,,141.53379821777344,,,,,231014400.0,,,2169.825501025,,,,,,,1765187866.132615,
,,,110.04548645019531,,,138.42405700683594,,,,,231833600.0,,,2169.826000767,,,,,,,1765187866.1331165,
,,,112.11263275146484,,,141.35980224609375,,,,,232652800.0,,,2169.826474414,,,,,,,1765187866.1336038,
,,,111.64872741699219,,,141.50567626953125,,,,,233472000.0,,,2169.826970774,,,,,,,1765187866.134111,
,,,111.53173065185547,,,141.19351196289062,,,,,234291200.0,,,2169.827451369,,,,,,,1765187866.1345966,
,,,111.27851104736328,,,141.24594116210938,,,,,235110400.0,,,2169.827953994,,,,,,,1765187866.135089,
6.353138446807861,3.081786870956421,0.2527872920036316,113.06671142578125,52.5574836730957,0.11607290059328079,143.49610900878906,245.74571228027344,10.648603439331055,188.6671600341797,4.599005699157715,235929600.0,2.2269155979156494,0.2556769549846649,2169.830769364,0.36490246653556824,40.66666793823242,0.6524903774261475,12.156076431274414,0.5785412192344666,,1765187866.1374793,28.32293701171875
,,,110.80567932128906,,,140.78843688964844,,,,,236748800.0,,,2169.831258439,,,,,,,1765187866.1384003,
,,,111.04325103759766,,,141.2908172607422,,,,,237568000.0,,,2169.831769712,,,,,,,1765187866.1388953,
,,,110.88654327392578,,,141.4568634033203,,,,,238387200.0,,,2169.832322386,,,,,,,1765187866.13941,
,,,112.79984283447266,,,144.4437713623047,,,,,239206400.0,,,2169.832808222,,,,,,,1765187866.1399007,
,,,110.56278228759766,,,141.0830535888672,,,,,240025600.0,,,2169.833355398,,,,,,,1765187866.1404283,
,,,109.85957336425781,,,140.5108184814453,,,,,240844800.0,,,2169.833904638,,,,,,,1765187866.1409507,
,,,112.23896026611328,,,143.99159240722656,,,,,241664000.0,,,2169.834379918,,,,,,,1765187866.1415284,
,,,111.20594024658203,,,142.68649291992188,,,,,242483200.0,,,2169.834890562,,,,,,,1765187866.142015,
,,,112.23107147216797,,,144.43115234375,,,,,243302400.0,,,2169.835365268,,,,,,,1765187866.1425269,
,,,111.40623474121094,,,142.6664581298828,,,,,244121600.0,,,2169.835868203,,,,,,,1765187866.1430025,
,,,110.85867309570312,,,142.46896362304688,,,,,244940800.0,,,2169.836354578,,,,,,,1765187866.1435108,
,,,111.35672760009766,,,143.38433837890625,,,,,245760000.0,,,2169.836848128,,,,,,,1765187866.1439908,
,,,111.9619140625,,,144.61578369140625,,,,,246579200.0,,,2169.837404829,,,,,,,1765187866.144483,
,,,112.23239135742188,,,144.74009704589844,,,,,247398400.0,,,2169.838016826,,,,,,,1765187866.1450343,
,,,111.67706298828125,,,144.27728271484375,,,,,248217600.0,,,2169.838502215,,,,,,,1765187866.1456468,
6.418849945068359,3.1686723232269287,0.26824507117271423,109.8493423461914,57.7843132019043,0.11874086409807205,141.5052032470703,251.43907165527344,11.24480152130127,194.0497589111328,4.825710296630859,249036800.0,2.2958123683929443,0.26323631405830383,2169.841293192,0.39151906967163086,42.921875,0.6725676655769348,12.82930850982666,0.60220867395401,,1765187866.1480076,30.179241180419922
,,,110.65840148925781,,,142.9842071533203,,,,,249856000.0,,,2169.841811529,,,,,,,1765187866.1489344,
,,,113.4507064819336,,,146.39112854003906,,,,,250675200.0,,,2169.842322701,,,,,,,1765187866.1494343,
,,,111.81600189208984,,,144.5628204345703,,,,,251494400.0,,,2169.842867309,,,,,,,1765187866.1499488,
,,,111.58348846435547,,,144.69374084472656,,,,,252313600.0,,,2169.843374037,,,,,,,1765187866.150468,
,,,112.25679779052734,,,145.5006103515625,,,,,253132800.0,,,2169.843883444,,,,,,,1765187866.1509902,
,,,112.05730438232422,,,145.71353149414062,,,,,253952000.0,,,2169.844363455,,,,,,,1765187866.151519,
,,,113.1444320678711,,,147.1947479248047,,,,,254771200.0,,,2169.844867443,,,,,,,1765187866.1519997,
,,,110.66463470458984,,,143.8181610107422,,,,,255590400.0,,,2169.845389816,,,,,,,1765187866.1525087,
,,,112.720458984375,,,146.93536376953125,,,,,256409600.0,,,2169.845833082,,,,,,,1765187866.1529887,
,,,112.31920623779297,,,146.4593048095703,,,,,257228800.0,,,2169.846325633,,,,,,,1765187866.1534736,
,,,111.3597640991211,,,145.264892578125,,,,,258048000.0,,,2169.846812687,,,,,,,1765187866.153962,
,,,112.35298156738281,,,146.935546875,,,,,258867200.0,,,2169.847304565,,,,,,,1765187866.1544497,
,,,111.63977813720703,,,146.2224578857422,,,,,259686400.0,,,2169.847780937,,,,,,,1765187866.154939,
,,,111.56674194335938,,,146.37042236328125,,,,,260505600.0,,,2169.848270099,,,,,,,1765187866.155421,
,,,111.42141723632812,,,145.54811096191406,,,,,261324800.0,,,2169.848759671,,,,,,,1765187866.155916,
6.163946628570557,3.0378711223602295,0.25318238139152527,111.9847183227539,57.807125091552734,0.11468707770109177,146.61024475097656,243.87173461914062,11.157180786132812,182.32974243164062,4.601579666137695,262144000.0,2.148238182067871,0.2532317340373993,2169.851781136,0.3620530068874359,43.80952453613281,0.6283954977989197,11.969035148620605,0.575202226638794,,1765187866.158252,28.025644302368164
,,,111.23778533935547,,,146.28201293945312,,,,,262963200.0,,,2169.852298581,,,,,,,1765187866.1594057,
,,,111.19711303710938,,,145.97035217285156,,,,,263782400.0,,,2169.85283105,,,,,,,1765187866.1599216,
,,,111.19631958007812,,,146.10797119140625,,,,,264601600.0,,,2169.853320877,,,,,,,1765187866.1604493,
,,,111.16613006591797,,,145.91139221191406,,,,,265420800.0,,,2169.853817859,,,,,,,1765187866.1609435,
,,,113.19882202148438,,,149.07839965820312,,,,,266240000.0,,,2169.85429917,,,,,,,1765187866.1614485,
,,,109.82494354248047,,,144.58824157714844,,,,,267059200.0,,,2169.854810906,,,,,,,1765187866.1619308,
,,,111.02479553222656,,,146.3729705810547,,,,,267878400.0,,,2169.855325988,,,,,,,1765187866.162446,
,,,110.53997802734375,,,146.23504638671875,,,,,268697600.0,,,2169.855798312,,,,,,,1765187866.1629276,
,,,111.72683715820312,,,147.68472290039062,,,,,269516800.0,,,2169.856256003,,,,,,,1765187866.1634068,
,,,111.2087631225586,,,146.85018920898438,,,,,270336000.0,,,2169.85674223,,,,,,,1765187866.1638887,
,,,113.63374328613281,,,150.4485626220703,,,,,271155200.0,,,2169.857231019,,,,,,,1765187866.1643672,
,,,112.37503051757812,,,148.97756958007812,,,,,271974400.0,,,2169.857683574,,,,,,,1765187866.164851,
,,,111.63641357421875,,,147.7310333251953,,,,,272793600.0,,,2169.858167003,,,,,,,1765187866.1653242,
,,,111.49251556396484,,,147.67196655273438,,,,,273612800.0,,,2169.858637952,,,,,,,1765187866.1658149,
,,,112.34654998779297,,,149.18905639648438,,,,,274432000.0,,,2169.85912821,,,,,,,1765187866.1662734,
5.8471293449401855,3.0999133586883545,0.2335289865732193,111.17346954345703,66.9110336303711,0.11009546369314194,147.83026123046875,246.5032501220703,11.32042407989502,188.10081481933594,4.674962520599365,275251200.0,2.2260708808898926,0.24810419976711273,2169.862542434,0.3636283576488495,48.53191375732422,0.6330587863922119,11.234610557556152,0.5302255153656006,,1765187866.1687891,28.027034759521484
,,,112.37899780273438,,,149.20469665527344,,,,,276070400.0,,,2169.863060445,,,,,,,1765187866.1701634,
,,,111.16464233398438,,,148.0856475830078,,,,,276889600.0,,,2169.863551424,,,,,,,1765187866.1706824,
,,,111.505859375,,,148.11203002929688,,,,,277708800.0,,,2169.864070469,,,,,,,1765187866.171173,
,,,113.35981750488281,,,151.1654815673828,,,,,278528000.0,,,2169.864493832,,,,,,,1765187866.171665,
,,,110.50149536132812,,,147.06678771972656,,,,,279347200.0,,,2169.864984251,,,,,,,1765187866.1721356,
,,,111.74317169189453,,,149.143310546875,,,,,280166400.0,,,2169.865464993,,,,,,,1765187866.1726182,
,,,111.25606536865234,,,148.42605590820312,,,,,280985600.0,,,2169.865938427,,,,,,,1765187866.1730912,
,,,111.1839828491211,,,148.34803771972656,,,,,281804800.0,,,2169.866416416,,,,,,,1765187866.1735718,
,,,111.24772644042969,,,149.0486602783203,,,,,282624000.0,,,2169.867088831,,,,,,,1765187866.1740506,
,,,110.78334045410156,,,148.06910705566406,,,,,283443200.0,,,2169.867632534,,,,,,,1765187866.1747215,
,,,110.08405303955078,,,147.94198608398438,,,,,284262400.0,,,2169.868137943,,,,,,,1765187866.1752481,
,,,112.74832916259766,,,150.9280548095703,,,,,285081600.0,,,2169.868637776,,,,,,,1765187866.1757758,
,,,112.84344482421875,,,151.32608032226562,,,,,285900800.0,,,2169.869113813,,,,,,,1765187866.1762826,
,,,110.23821258544922,,,147.73793029785156,,,,,286720000.0,,,2169.869608821,,,,,,,1765187866.1767538,
,,,111.67748260498047,,,150.04470825195312,,,,,287539200.0,,,2169.870079398,,,,,,,1765187866.177246,
5.243859767913818,3.005547285079956,0.215350940823555,111.61178588867188,67.95001220703125,0.09970521926879883,150.1211395263672,239.93621826171875,10.718238830566406,185.2528533935547,4.503673076629639,288358400.0,2.1783273220062256,0.2370806783437729,2169.873028624,0.3335738182067871,51.625003814697266,0.5928773880004883,9.587403297424316,0.48707377910614014,,1765187866.179578,25.481006622314453
,,,111.01068878173828,,,149.56610107421875,,,,,289177600.0,,,2169.999738385,,,,,,,1765187866.1806192,
,,,111.08512878417969,,,149.6494903564453,,,,,289996800.0,,,2170.000305917,,,,,,,1765187866.3070931,
,,,110.56767272949219,,,148.9268341064453,,,,,290816000.0,,,2170.000834545,,,,,,,1765187866.3079011,
,,,111.44314575195312,,,149.927734375,,,,,291635200.0,,,2170.001345561,,,,,,,1765187866.308439,
,,,112.1544418334961,,,151.21360778808594,,,,,292454400.0,,,2170.002023661,,,,,,,1765187866.3089595,
,,,110.66180419921875,,,149.1830291748047,,,,,293273600.0,,,2170.002580699,,,,,,,1765187866.3096063,
,,,110.40123748779297,,,149.0603790283203,,,,,294092800.0,,,2170.003100479,,,,,,,1765187866.3101702,
,,,112.1789321899414,,,151.66354370117188,,,,,294912000.0,,,2170.003626885,,,,,,,1765187866.3107104,
,,,112.00218200683594,,,151.19093322753906,,,,,295731200.0,,,2170.004121475,,,,,,,1765187866.3112464,
,,,111.0220718383789,,,150.07159423828125,,,,,296550400.0,,,2170.004621006,,,,,,,1765187866.3117526,
,,,111.9740982055664,,,151.45408630371094,,,,,297369600.0,,,2170.005163358,,,,,,,1765187866.312242,
,,,113.38339233398438,,,152.8982391357422,,,,,298188800.0,,,2170.00569095,,,,,,,1765187866.312801,
,,,111.43729400634766,,,150.67237854003906,,,,,299008000.0,,,2170.006210825,,,,,,,1765187866.3133204,
,,,111.24861145019531,,,151.22894287109375,,,,,299827200.0,,,2170.006854079,,,,,,,1765187866.313837,
,,,111.904541015625,,,151.9267120361328,,,,,300646400.0,,,2170.007360951,,,,,,,1765187866.3144743,
5.76118803024292,3.1186137199401855,0.2313477247953415,111.61616516113281,57.57944107055664,0.10596399009227753,152.09153747558594,251.42135620117188,11.594879150390625,188.6638641357422,4.822834491729736,301465600.0,2.246007204055786,0.2550550401210785,2170.010401965,0.34507960081100464,42.01266098022461,0.6379832625389099,10.736018180847168,0.5623245239257812,,1765187866.3170512,26.592021942138672
,,,112.58568572998047,,,153.14974975585938,,,,,302284800.0,,,2170.010991168,,,,,,,1765187866.31804,
,,,111.77926635742188,,,151.81277465820312,,,,,303104000.0,,,2170.011483284,,,,,,,1765187866.3185756,
,,,113.44168090820312,,,154.49208068847656,,,,,303923200.0,,,2170.012075216,,,,,,,1765187866.3191028,
,,,113.01560974121094,,,153.74334716796875,,,,,304742400.0,,,2170.012614905,,,,,,,1765187866.319674,
,,,111.04029083251953,,,150.78073120117188,,,,,305561600.0,,,2170.013154794,,,,,,,1765187866.320219,
,,,111.0106201171875,,,151.1892852783203,,,,,306380800.0,,,2170.013692808,,,,,,,1765187866.320774,
,,,112.59928131103516,,,153.3910369873047,,,,,307200000.0,,,2170.014200163,,,,,,,1765187866.3213127,
,,,111.85986328125,,,153.16494750976562,,,,,308019200.0,,,2170.01474058,,,,,,,1765187866.3218324,
,,,111.55403900146484,,,152.07748413085938,,,,,308838400.0,,,2170.015246554,,,,,,,1765187866.322376,
,,,112.9111099243164,,,154.7076873779297,,,,,309657600.0,,,2170.015773747,,,,,,,1765187866.322886,
,,,112.31893157958984,,,153.03543090820312,,,,,310476800.0,,,2170.01630222,,,,,,,1765187866.3234143,
,,,110.98783111572266,,,151.71591186523438,,,,,311296000.0,,,2170.016816311,,,,,,,1765187866.323932,
,,,111.56298828125,,,152.20401000976562,,,,,312115200.0,,,2170.017324519,,,,,,,1765187866.324449,
,,,111.73326873779297,,,152.8678436279297,,,,,312934400.0,,,2170.01786223,,,,,,,1765187866.3249645,
,,,112.67105102539062,,,153.89915466308594,,,,,313753600.0,,,2170.018368113,,,,,,,1765187866.325495,
5.522842884063721,3.16717529296875,0.22650699317455292,112.55856323242188,66.56603240966797,0.1036677211523056,154.3307647705078,251.8705291748047,11.259188652038574,197.125,4.7468976974487305,314572800.0,2.2999346256256104,0.2353622317314148,2170.021391353,0.35256025195121765,47.33928680419922,0.6357865333557129,10.542863845825195,0.5406203866004944,,1765187866.3280547,27.08876609802246
,,,110.64199829101562,,,151.8863525390625,,,,,315392000.0,,,2170.021965528,,,,,,,1765187866.3290253,
,,,112.01988983154297,,,153.82066345214844,,,,,316211200.0,,,2170.022534715,,,,,,,1765187866.329579,
,,,111.95704650878906,,,153.4290313720703,,,,,317030400.0,,,2170.023046591,,,,,,,1765187866.3301067,
,,,111.47303009033203,,,153.39205932617188,,,,,317849600.0,,,2170.023595243,,,,,,,1765187866.3306694,
,,,112.66036987304688,,,154.05133056640625,,,,,318668800.0,,,2170.024091538,,,,,,,1765187866.3312109,
,,,111.6804428100586,,,153.891357421875,,,,,319488000.0,,,2170.024623309,,,,,,,1765187866.3317275,
,,,111.51122283935547,,,153.81710815429688,,,,,320307200.0,,,2170.025160548,,,,,,,1765187866.3322587,
,,,111.7918930053711,,,153.96981811523438,,,,,321126400.0,,,2170.025663339,,,,,,,1765187866.332781,
,,,111.04798126220703,,,152.59390258789062,,,,,321945600.0,,,2170.026179728,,,,,,,1765187866.3332999,
,,,113.19371032714844,,,156.06703186035156,,,,,322764800.0,,,2170.026761722,,,,,,,1765187866.3338149,
,,,111.2658462524414,,,153.21823120117188,,,,,323584000.0,,,2170.027498734,,,,,,,1765187866.3343465,
,,,112.4275894165039,,,155.56158447265625,,,,,324403200.0,,,2170.028065909,,,,,,,1765187866.3351092,
,,,111.42792510986328,,,153.4777374267578,,,,,325222400.0,,,2170.028571394,,,,,,,1765187866.3356965,
,,,112.71623229980469,,,155.89505004882812,,,,,326041600.0,,,2170.02904718,,,,,,,1765187866.3361962,
,,,112.92622375488281,,,156.2862091064453,,,,,326860800.0,,,2170.029578021,,,,,,,1765187866.3366897,
5.137523174285889,3.199225425720215,0.21344970166683197,110.26194763183594,67.34552764892578,0.09628955274820328,151.88563537597656,255.17694091796875,11.588142395019531,202.6382598876953,4.949892044067383,327680000.0,2.3820102214813232,0.2407800555229187,2170.032777938,0.33925607800483704,48.641510009765625,0.6201505064964294,9.601682662963867,0.4868893623352051,,1765187866.3391192,25.97389030456543
,,,112.30499267578125,,,155.37954711914062,,,,,328499200.0,,,2170.033581174,,,,,,,1765187866.3403704,
,,,111.31279754638672,,,153.375244140625,,,,,329318400.0,,,2170.034345236,,,,,,,1765187866.3411572,
,,,110.92259216308594,,,153.38864135742188,,,,,330137600.0,,,2170.035049547,,,,,,,1765187866.341863,
,,,112.92473602294922,,,156.79888916015625,,,,,330956800.0,,,2170.03575107,,,,,,,1765187866.3426335,
,,,110.92272186279297,,,153.615234375,,,,,331776000.0,,,2170.036500685,,,,,,,1765187866.3433306,
,,,110.9190444946289,,,153.8592071533203,,,,,332595200.0,,,2170.037245088,,,,,,,1765187866.344076,
,,,111.15125274658203,,,154.35433959960938,,,,,333414400.0,,,2170.037981049,,,,,,,1765187866.3448038,
,,,112.13038635253906,,,156.2063751220703,,,,,334233600.0,,,2170.03861649,,,,,,,1765187866.3455575,
,,,112.21402740478516,,,156.18223571777344,,,,,335052800.0,,,2170.039287104,,,,,,,1765187866.346231,
,,,112.51517486572266,,,156.7361297607422,,,,,335872000.0,,,2170.039942462,,,,,,,1765187866.3469112,
,,,110.31629943847656,,,153.2569122314453,,,,,336691200.0,,,2170.040943565,,,,,,,1765187866.3475597,
,,,111.9118881225586,,,155.5072479248047,,,,,337510400.0,,,2170.041918567,,,,,,,1765187866.3484526,
,,,112.8483657836914,,,157.2251739501953,,,,,338329600.0,,,2170.043034487,,,,,,,1765187866.3494215,
,,,112.12187957763672,,,156.24221801757812,,,,,339148800.0,,,2170.043969744,,,,,,,1765187866.350531,
,,,111.93087005615234,,,156.30116271972656,,,,,339968000.0,,,2170.044671761,,,,,,,1765187866.3515692,
5.172496318817139,3.1454195976257324,0.21972434222698212,110.88068389892578,70.84922790527344,0.09945618361234665,154.3885498046875,252.2789306640625,11.462080001831055,194.58534240722656,4.801402568817139,340787200.0,2.293043375015259,0.22571226954460144,2170.048793407,0.3542572557926178,51.37288284301758,0.6353002786636353,9.9955415725708,0.5153278112411499,,1765187866.3552089,27.34797477722168
,,,110.12053680419922,,,153.5696258544922,,,,,341606400.0,,,2170.049461839,,,,,,,1765187866.356417,
,,,113.00718688964844,,,157.63720703125,,,,,342425600.0,,,2170.050142552,,,,,,,1765187866.3570812,
,,,111.93208312988281,,,156.2980499267578,,,,,343244800.0,,,2170.0506605,,,,,,,1765187866.3577569,
,,,110.91783142089844,,,154.79100036621094,,,,,344064000.0,,,2170.0511741,,,,,,,1765187866.358285,
