Validation Measures/dynamic_time_warping/site_rrotvec,Validation Measures/euclidean_distance/site_rpos,Validation Measures/dynamic_time_warping/site_rvel,Validation Info/Mean Episode Length,Validation Measures/euclidean_distance/qvel,Validation Measures/euclidean_distance/site_rvel,Validation Measures/euclidean_distance/site_rrotvec,Validation Measures/discrete_frechet_distance/site_rrotvec,_runtime,Mean Episode Return,Validation Measures/dynamic_time_warping/site_rpos,Agent Video,Mean Episode Length,Validation Measures/discrete_frechet_distance/site_rpos,_timestamp,_step,Validation Measures/dynamic_time_warping/qvel,Validation Measures/dynamic_time_warping/qpos,Validation Measures/discrete_frechet_distance/site_rvel,Validation Info/Mean Episode Return,Validation Measures/discrete_frechet_distance/qpos,Validation Measures/discrete_frechet_distance/qvel,Validation Measures/euclidean_distance/qpos
,,,,,,,,2208.481552591,32.580074310302734,,,59.74078369140625,,1764574422.3727088,46694400.0,,,,,,,
,,,,,,,,2208.481983121,33.220054626464844,,,59.94441223144531,,1764574422.373206,47513600.0,,,,,,,
,,,,,,,,2208.4824792,32.90396499633789,,,59.653236389160156,,1764574422.3736792,48332800.0,,,,,,,
,,,,,,,,2208.482948437,33.6030158996582,,,60.36513900756836,,1764574422.3741734,49152000.0,,,,,,,
,,,,,,,,2208.48341825,34.17000961303711,,,61.071842193603516,,1764574422.3746428,49971200.0,,,,,,,
,,,,,,,,2208.483908382,34.37909698486328,,,60.86548614501953,,1764574422.375114,50790400.0,,,,,,,
,,,,,,,,2208.484381008,34.1428337097168,,,61.17142105102539,,1764574422.3755991,51609600.0,,,,,,,
48.22903060913086,0.2951774001121521,189.50331115722656,51.153846740722656,3.284292697906494,2.2485404014587402,0.8100926280021667,1.646700382232666,2208.487296577,34.916351318359375,18.76166534423828,,60.55752944946289,0.6347740888595581,1764574422.3780382,52428800.0,267.02752685546875,35.07075500488281,4.661653995513916,29.297319412231445,0.8391802906990051,10.805374145507812,0.44596049189567566
,,,,,,,,2208.487803085,35.623714447021484,,,61.687564849853516,,1764574422.3789876,53248000.0,,,,,,,
,,,,,,,,2208.488266782,35.44562911987305,,,61.8006477355957,,1764574422.37948,54067200.0,,,,,,,
,,,,,,,,2208.488739408,36.00156021118164,,,61.67234802246094,,1764574422.3799598,54886400.0,,,,,,,
,,,,,,,,2208.489230734,36.607242584228516,,,62.82194519042969,,1764574422.3804286,55705600.0,,,,,,,
,,,,,,,,2208.489706093,36.93048858642578,,,62.43617630004883,,1764574422.380928,56524800.0,,,,,,,
,,,,,,,,2208.490201052,37.37865447998047,,,62.51716232299805,,1764574422.3813984,57344000.0,,,,,,,
,,,,,,,,2208.490701,37.2626838684082,,,63.174598693847656,,1764574422.3819008,58163200.0,,,,,,,
,,,,,,,,2208.491201228,37.705806732177734,,,63.43907928466797,,1764574422.3823924,58982400.0,,,,,,,
,,,,,,,,2208.491704561,38.035396575927734,,,63.84413146972656,,1764574422.3828654,59801600.0,,,,,,,
,,,,,,,,2208.492136237,38.45701217651367,,,63.8368034362793,,1764574422.3833635,60620800.0,,,,,,,
,,,,,,,,2208.492624763,39.11443328857422,,,64.34403228759766,,1764574422.3838294,61440000.0,,,,,,,
,,,,,,,,2208.493087295,38.73789596557617,,,64.06135559082031,,1764574422.384324,62259200.0,,,,,,,
,,,,,,,,2208.493575945,39.40576934814453,,,64.19697570800781,,1764574422.3847866,63078400.0,,,,,,,
,,,,,,,,2208.494050394,40.22298812866211,,,64.92151641845703,,1764574422.385277,63897600.0,,,,,,,
,,,,,,,,2208.494525103,40.29848861694336,,,64.86547088623047,,1764574422.3857336,64716800.0,,,,,,,
39.760719299316406,0.279316246509552,189.4156951904297,51.75454330444336,3.1305088996887207,2.2210614681243896,0.6773649454116821,1.3905748128890991,2208.497449185,40.19181823730469,18.635711669921875,,64.4100341796875,0.6034822463989258,1764574422.3881907,65536000.0,254.32435607910156,34.14216613769531,4.4681925773620605,32.48406982421875,0.8086957931518555,10.383160591125488,0.43376046419143677
,,,,,,,,2208.497925683,40.76369857788086,,,65.64730072021484,,1764574422.3891208,66355200.0,,,,,,,
,,,,,,,,2208.498417743,40.73283386230469,,,65.65795135498047,,1764574422.3896062,67174400.0,,,,,,,
,,,,,,,,2208.498878067,41.854881286621094,,,66.93174743652344,,1764574422.3901017,67993600.0,,,,,,,
,,,,,,,,2208.499373167,42.121925354003906,,,66.52737426757812,,1764574422.390572,68812800.0,,,,,,,
,,,,,,,,2208.499841142,42.65746307373047,,,66.69780731201172,,1764574422.391063,69632000.0,,,,,,,
,,,,,,,,2208.50031142,42.04334259033203,,,66.666015625,,1764574422.3915267,70451200.0,,,,,,,
,,,,,,,,2208.500831307,43.11397171020508,,,66.8917236328125,,1764574422.3920102,71270400.0,,,,,,,
,,,,,,,,2208.501272286,43.67220687866211,,,67.79044342041016,,1764574422.3924844,72089600.0,,,,,,,
,,,,,,,,2208.501749828,43.643890380859375,,,67.90364837646484,,1764574422.3929546,72908800.0,,,,,,,
,,,,,,,,2208.502248993,44.332611083984375,,,68.37268829345703,,1764574422.3934386,73728000.0,,,,,,,
,,,,,,,,2208.502696359,44.28176498413086,,,68.75934600830078,,1764574422.393909,74547200.0,,,,,,,
,,,,,,,,2208.50314974,44.73007583618164,,,69.29972839355469,,1764574422.3943803,75366400.0,,,,,,,
,,,,,,,,2208.503645401,45.09572219848633,,,69.63742065429688,,1764574422.3948452,76185600.0,,,,,,,
,,,,,,,,2208.50412889,45.96046829223633,,,70.44316864013672,,1764574422.3953345,77004800.0,,,,,,,
,,,,,,,,2208.504693074,45.472896575927734,,,69.72108459472656,,1764574422.395812,77824000.0,,,,,,,
34.04106521606445,0.2567141652107239,187.38491821289062,52.52173614501953,3.1978037357330322,2.2026848793029785,0.6024495959281921,1.2382711172103882,2208.507821306,45.81769943237305,16.505640029907227,,70.45648193359375,0.5528454184532166,1764574422.3983543,78643200.0,258.89410400390625,32.96538543701172,4.469237327575684,35.667991638183594,0.7883424162864685,10.331113815307617,0.4244246482849121
,,,,,,,,2208.508843004,46.00096130371094,,,71.19129180908203,,1764574422.3994846,79462400.0,,,,,,,
,,,,,,,,2208.509639179,46.55558395385742,,,71.11003875732422,,1764574422.400321,80281600.0,,,,,,,
,,,,,,,,2208.510677821,47.67795181274414,,,72.22315216064453,,1764574422.4012413,81100800.0,,,,,,,
,,,,,,,,2208.511420364,48.24324035644531,,,73.1734848022461,,1764574422.4021807,81920000.0,,,,,,,
,,,,,,,,2208.51225477,48.29330825805664,,,72.48933410644531,,1764574422.403029,82739200.0,,,,,,,
,,,,,,,,2208.513301076,48.85083770751953,,,73.3511962890625,,1764574422.4038706,83558400.0,,,,,,,
,,,,,,,,2208.514211839,49.36466598510742,,,73.7880630493164,,1764574422.4049067,84377600.0,,,,,,,
,,,,,,,,2208.515144693,49.35429382324219,,,74.501953125,,1764574422.4058018,85196800.0,,,,,,,
,,,,,,,,2208.51619243,49.53818130493164,,,74.46216583251953,,1764574422.4066944,86016000.0,,,,,,,
,,,,,,,,2208.51717579,49.839996337890625,,,74.973876953125,,1764574422.407737,86835200.0,,,,,,,
,,,,,,,,2208.518030854,50.16246795654297,,,75.69792938232422,,1764574422.4087677,87654400.0,,,,,,,
,,,,,,,,2208.518878384,50.1325798034668,,,75.83157348632812,,1764574422.4096515,88473600.0,,,,,,,
,,,,,,,,2208.519694825,51.45321273803711,,,77.41046142578125,,1764574422.4104903,89292800.0,,,,,,,
,,,,,,,,2208.520635051,51.82752227783203,,,77.84622192382812,,1764574422.4113226,90112000.0,,,,,,,
,,,,,,,,2208.521208069,52.085845947265625,,,78.31283569335938,,1764574422.4121385,90931200.0,,,,,,,
30.779979705810547,0.2534877061843872,179.3076934814453,50.752689361572266,3.083184003829956,2.1162030696868896,0.5626430511474609,1.0967810153961182,2208.523978343,53.29795837402344,17.184728622436523,,79.28007507324219,0.5218898057937622,1764574422.4147618,91750400.0,250.16632080078125,33.35383987426758,4.212294101715088,37.686790466308594,0.76416015625,10.188756942749023,0.4243088662624359
,,,,,,,,2208.524544523,53.48955535888672,,,79.38783264160156,,1764574422.415654,92569600.0,,,,,,,
,,,,,,,,2208.525133119,52.98370361328125,,,79.6338119506836,,1764574422.4161923,93388800.0,,,,,,,
,,,,,,,,2208.525732322,54.59205627441406,,,81.09404754638672,,1764574422.4167826,94208000.0,,,,,,,
,,,,,,,,2208.52632862,55.80159378051758,,,82.2183609008789,,1764574422.4173455,95027200.0,,,,,,,
,,,,,,,,2208.526965614,55.57421112060547,,,82.12347412109375,,1764574422.4179566,95846400.0,,,,,,,
,,,,,,,,2208.527730783,56.18882751464844,,,83.64775848388672,,1764574422.418579,96665600.0,,,,,,,
,,,,,,,,2208.528589792,57.03644943237305,,,83.6109619140625,,1764574422.4191985,97484800.0,,,,,,,
,,,,,,,,2208.529349226,56.38725662231445,,,83.29427337646484,,1764574422.4201357,98304000.0,,,,,,,
,,,,,,,,2208.530079474,58.6956672668457,,,85.74675750732422,,1764574422.4209316,99123200.0,,,,,,,
,,,,,,,,2208.530834248,59.02904510498047,,,86.36046600341797,,1764574422.421661,99942400.0,,,,,,,
,,,,,,,,2208.53156562,59.634483337402344,,,87.08769226074219,,1764574422.4224184,100761600.0,,,,,,,
,,,,,,,,2208.532331625,59.727298736572266,,,87.37459564208984,,1764574422.423138,101580800.0,,,,,,,
,,,,,,,,2208.533054494,61.58330154418945,,,89.30475616455078,,1764574422.4239182,102400000.0,,,,,,,
,,,,,,,,2208.533806294,61.202823638916016,,,88.80744171142578,,1764574422.4246325,103219200.0,,,,,,,
,,,,,,,,2208.534497797,61.507102966308594,,,89.87237548828125,,1764574422.4253974,104038400.0,,,,,,,
31.277536392211914,0.25240033864974976,180.22515869140625,51.23611068725586,3.079500436782837,2.1165924072265625,0.5666211843490601,1.1202312707901,2208.537880943,63.1633415222168,16.695419311523438,,90.83607482910156,0.5101562738418579,1764574422.4284065,104857600.0,247.94813537597656,32.56333541870117,4.389718055725098,42.50492858886719,0.7372039556503296,10.441434860229492,0.4168055057525635
,,,,,,,,2208.538431369,64.05241394042969,,,91.41950988769531,,1764574422.4295292,105676800.0,,,,,,,
,,,,,,,,2208.538918294,63.782081604003906,,,91.29097747802734,,1764574422.430097,106496000.0,,,,,,,
,,,,,,,,2208.539436288,64.34642791748047,,,92.60724639892578,,1764574422.4305973,107315200.0,,,,,,,
,,,,,,,,2208.539875862,65.487060546875,,,93.73827362060547,,1764574422.4310808,108134400.0,,,,,,,
,,,,,,,,2208.540359704,66.10028076171875,,,94.52462768554688,,1764574422.4315546,108953600.0,,,,,,,
,,,,,,,,2208.54107188,67.93514251708984,,,95.05084228515625,,1764574422.4320235,109772800.0,,,,,,,
,,,,,,,,2208.541526789,68.51262664794922,,,96.39061737060547,,1764574422.432687,110592000.0,,,,,,,
,,,,,,,,2208.542024568,68.92465209960938,,,96.64124298095703,,1764574422.4332058,111411200.0,,,,,,,
,,,,,,,,2208.542535629,69.4259262084961,,,97.31912994384766,,1764574422.4337022,112230400.0,,,,,,,
,,,,,,,,2208.543039795,70.88304138183594,,,98.52149200439453,,1764574422.4341874,113049600.0,,,,,,,
,,,,,,,,2208.543512122,71.61023712158203,,,99.87677764892578,,1764574422.43472,113868800.0,,,,,,,
,,,,,,,,2208.543988647,72.85945892333984,,,100.3611831665039,,1764574422.4351947,114688000.0,,,,,,,
,,,,,,,,2208.544477949,73.51280212402344,,,100.46116638183594,,1764574422.435666,115507200.0,,,,,,,
,,,,,,,,2208.544956603,72.01197814941406,,,99.35911560058594,,1764574422.4361613,116326400.0,,,,,,,
,,,,,,,,2208.545484367,75.08026123046875,,,101.06744384765625,,1764574422.4366393,117145600.0,,,,,,,
26.528011322021484,0.21721583604812622,178.109375,50.649349212646484,3.042404890060425,2.078871965408325,0.48774316906929016,0.955278217792511,2208.548560148,75.3365478515625,13.750397682189941,,101.34957885742188,0.411043643951416,1764574422.4392645,117964800.0,247.48731994628906,29.551088333129883,4.3781304359436035,41.253482818603516,0.6869062185287476,10.149115562438965,0.3827970027923584
,,,,,,,,2208.549051369,77.73575592041016,,,103.73921966552734,,1764574422.4402356,118784000.0,,,,,,,
,,,,,,,,2208.549583205,76.38825988769531,,,102.24205017089844,,1764574422.4407377,119603200.0,,,,,,,
,,,,,,,,2208.550040736,78.20478820800781,,,104.2376480102539,,1764574422.4412441,120422400.0,,,,,,,
,,,,,,,,2208.550546642,78.79193878173828,,,103.22314453125,,1764574422.4417288,121241600.0,,,,,,,
,,,,,,,,2208.551037439,79.77169036865234,,,104.01758575439453,,1764574422.4422393,122060800.0,,,,,,,
,,,,,,,,2208.551526087,81.39551544189453,,,104.59749603271484,,1764574422.4427185,122880000.0,,,,,,,
,,,,,,,,2208.551984605,81.00299835205078,,,104.37657928466797,,1764574422.4432082,123699200.0,,,,,,,
,,,,,,,,2208.552559042,82.8766098022461,,,105.70655822753906,,1764574422.4436774,124518400.0,,,,,,,
,,,,,,,,2208.55309351,83.35819244384766,,,105.68457794189453,,1764574422.4441688,125337600.0,,,,,,,
,,,,,,,,2208.553643088,85.37505340576172,,,106.66619873046875,,1764574422.444774,126156800.0,,,,,,,
,,,,,,,,2208.554074385,86.69132995605469,,,106.46748352050781,,1764574422.4452813,126976000.0,,,,,,,
,,,,,,,,2208.554585956,86.98251342773438,,,106.5386734008789,,1764574422.445766,127795200.0,,,,,,,
,,,,,,,,2208.55508535,88.1537094116211,,,107.26871490478516,,1764574422.4462707,128614400.0,,,,,,,
,,,,,,,,2208.55565826,87.89004516601562,,,106.10747528076172,,1764574422.4467404,129433600.0,,,,,,,
,,,,,,,,2208.556198088,88.9850845336914,,,106.65565490722656,,1764574422.4472418,130252800.0,,,,,,,
23.499418258666992,0.1834832727909088,187.4886932373047,47.63888931274414,3.1025519371032715,2.1950197219848633,0.4359370470046997,0.9163033962249756,2208.559045685,90.5782241821289,10.853753089904785,,107.05602264404297,0.36585211753845215,1764574422.4497988,131072000.0,250.59840393066406,28.499053955078125,4.558443069458008,45.05602264404297,0.6643141508102417,10.118518829345703,0.3722175657749176
,,,,,,,,2208.559557704,90.9925537109375,,,106.69270324707031,,1764574422.4507217,131891200.0,,,,,,,
,,,,,,,,2208.560018144,93.6163330078125,,,108.80509948730469,,1764574422.4512124,132710400.0,,,,,,,
,,,,,,,,2208.56049867,94.39855194091797,,,108.9453125,,1764574422.451695,133529600.0,,,,,,,
,,,,,,,,2208.560971408,96.16680908203125,,,109.79414367675781,,1764574422.4521785,134348800.0,,,,,,,
,,,,,,,,2208.561465018,94.36155700683594,,,107.13290405273438,,1764574422.4526596,135168000.0,,,,,,,
,,,,,,,,2208.561956117,96.45867156982422,,,108.75935363769531,,1764574422.4531362,135987200.0,,,,,,,
,,,,,,,,2208.56253386,97.52914428710938,,,108.7821273803711,,1764574422.453651,136806400.0,,,,,,,
,,,,,,,,2208.563025686,97.3350830078125,,,108.17509460449219,,1764574422.4541335,137625600.0,,,,,,,
,,,,,,,,2208.563515239,99.86548614501953,,,109.32030487060547,,1764574422.454706,138444800.0,,,,,,,
,,,,,,,,2208.564025096,99.62130737304688,,,108.6222152709961,,1764574422.4552062,139264000.0,,,,,,,
,,,,,,,,2208.564498368,100.83121490478516,,,109.52225494384766,,1764574422.4556835,140083200.0,,,,,,,
,,,,,,,,2208.56501922,101.80664825439453,,,109.30155944824219,,1764574422.456181,140902400.0,,,,,,,
,,,,,,,,2208.565559132,102.6157455444336,,,108.39523315429688,,1764574422.456673,141721600.0,,,,,,,
,,,,,,,,2208.566160809,104.01116180419922,,,109.35735321044922,,1764574422.457208,142540800.0,,,,,,,
,,,,,,,,2208.566563656,105.67958068847656,,,109.8272476196289,,1764574422.4577549,143360000.0,,,,,,,
16.6416015625,0.16534104943275452,181.26510620117188,41.75,3.0227952003479004,2.125581979751587,0.34441396594047546,0.7020787000656128,2208.569378157,107.31581115722656,9.276402473449707,,110.47721099853516,0.32819563150405884,1764574422.4601083,144179200.0,243.75442504882812,26.352928161621094,4.370855808258057,45.1785888671875,0.6221994757652283,9.939826011657715,0.3508361577987671
,,,,,,,,2208.569886688,106.8281021118164,,,109.64808654785156,,1764574422.461056,144998400.0,,,,,,,
,,,,,,,,2208.570405792,107.56214904785156,,,110.15692901611328,,1764574422.461566,145817600.0,,,,,,,
,,,,,,,,2208.570881942,107.12848663330078,,,108.77774810791016,,1764574422.4620626,146636800.0,,,,,,,
,,,,,,,,2208.571379691,110.52979278564453,,,110.74016571044922,,1764574422.462556,147456000.0,,,,,,,
,,,,,,,,2208.571845808,111.60621643066406,,,111.1428451538086,,1764574422.4630373,148275200.0,,,,,,,
,,,,,,,,2208.572348866,111.1889419555664,,,109.90950012207031,,1764574422.46354,149094400.0,,,,,,,
,,,,,,,,2208.572947434,111.56095886230469,,,109.8530044555664,,1764574422.4640305,149913600.0,,,,,,,
,,,,,,,,2208.573450721,113.11112976074219,,,110.26583862304688,,1764574422.4645193,150732800.0,,,,,,,
,,,,,,,,2208.573969919,113.04540252685547,,,109.11137390136719,,1764574422.4651277,151552000.0,,,,,,,
,,,,,,,,2208.574440961,115.38623046875,,,111.51166534423828,,1764574422.4656205,152371200.0,,,,,,,
,,,,,,,,2208.57492153,116.14974212646484,,,111.35796356201172,,1764574422.4661274,153190400.0,,,,,,,
,,,,,,,,2208.575920805,116.54529571533203,,,111.36329650878906,,1764574422.4666128,154009600.0,,,,,,,
,,,,,,,,2208.576492981,118.13224792480469,,,112.2387466430664,,1764574422.4673176,154828800.0,,,,,,,
,,,,,,,,2208.577004704,116.31832122802734,,,109.7771987915039,,1764574422.4681337,155648000.0,,,,,,,
,,,,,,,,2208.577544013,117.48069763183594,,,110.68982696533203,,1764574422.4686937,156467200.0,,,,,,,
14.298468589782715,0.15150587260723114,175.7948455810547,44.68965530395508,2.9765846729278564,2.077986478805542,0.3148009777069092,0.604497492313385,2208.581462148,119.4059066772461,8.09758472442627,,111.74500274658203,0.2896084487438202,1764574422.471116,157286400.0,242.46995544433594,24.499704360961914,4.23722505569458,49.68716812133789,0.5802907943725586,10.085083961486816,0.3319251537322998
,,,,,,,,2208.581975283,120.03237915039062,,,111.17802429199219,,1764574422.4731483,158105600.0,,,,,,,
,,,,,,,,2208.582471441,119.19629669189453,,,110.35853576660156,,1764574422.473657,158924800.0,,,,,,,
,,,,,,,,2208.582958064,119.5419921875,,,110.52400970458984,,1764574422.474146,159744000.0,,,,,,,
,,,,,,,,2208.583432692,119.29756164550781,,,109.41679382324219,,1764574422.4746408,160563200.0,,,,,,,
,,,,,,,,2208.583929396,122.92064666748047,,,111.52788543701172,,1764574422.4751222,161382400.0,,,,,,,
,,,,,,,,2208.584414007,124.79496002197266,,,113.30970764160156,,1764574422.4756234,162201600.0,,,,,,,
,,,,,,,,2208.584922333,124.3625717163086,,,112.14926147460938,,1764574422.476104,163020800.0,,,,,,,
,,,,,,,,2208.585483834,122.59455108642578,,,110.62015533447266,,1764574422.4766037,163840000.0,,,,,,,
,,,,,,,,2208.586019063,123.3266830444336,,,110.49006652832031,,1764574422.4770882,164659200.0,,,,,,,
,,,,,,,,2208.586618946,124.31318664550781,,,110.89511108398438,,1764574422.4776852,165478400.0,,,,,,,
,,,,,,,,2208.587202789,126.61038208007812,,,111.74034881591797,,1764574422.4782274,166297600.0,,,,,,,
,,,,,,,,2208.587702344,125.08524322509766,,,111.04070281982422,,1764574422.4788556,167116800.0,,,,,,,
,,,,,,,,2208.588203472,125.77377319335938,,,111.14946746826172,,1764574422.4793777,167936000.0,,,,,,,
,,,,,,,,2208.588729941,127.20845031738281,,,112.01026916503906,,1764574422.479885,168755200.0,,,,,,,
,,,,,,,,2208.589186883,126.45565795898438,,,111.22938537597656,,1764574422.4803674,169574400.0,,,,,,,
12.995500564575195,0.12418004870414734,175.77450561523438,51.274192810058594,2.943568706512451,2.0704994201660156,0.283136785030365,0.5952487587928772,2208.591992714,124.9043197631836,6.79540491104126,,109.36843872070312,0.26773950457572937,1764574422.4827406,170393600.0,240.8828582763672,25.059276580810547,4.374961853027344,57.99843215942383,0.579065203666687,10.178228378295898,0.3308241367340088
,,,,,,,,2208.592483911,127.53504943847656,,,110.64273834228516,,1764574422.4836764,171212800.0,,,,,,,
,,,,,,,,2208.59297349,127.83135986328125,,,111.0642318725586,,1764574422.4841692,172032000.0,,,,,,,
,,,,,,,,2208.593643753,129.1482391357422,,,111.40843200683594,,1764574422.4846542,172851200.0,,,,,,,
,,,,,,,,2208.59441112,128.7164764404297,,,110.74253845214844,,1764574422.4851298,173670400.0,,,,,,,
,,,,,,,,2208.594947284,130.40138244628906,,,111.68862915039062,,1764574422.4858596,174489600.0,,,,,,,
,,,,,,,,2208.595523032,129.63294982910156,,,111.38218688964844,,1764574422.4866092,175308800.0,,,,,,,
,,,,,,,,2208.596055192,132.02963256835938,,,112.18612670898438,,1764574422.487162,176128000.0,,,,,,,
,,,,,,,,2208.596556982,128.8018341064453,,,109.57598114013672,,1764574422.487717,176947200.0,,,,,,,
,,,,,,,,2208.597026773,129.629638671875,,,109.9429931640625,,1764574422.4882383,177766400.0,,,,,,,
,,,,,,,,2208.59755865,131.28895568847656,,,111.3286361694336,,1764574422.4887147,178585600.0,,,,,,,
,,,,,,,,2208.597990231,132.818603515625,,,111.83027648925781,,1764574422.48921,179404800.0,,,,,,,
,,,,,,,,2208.598485019,133.6319580078125,,,112.37980651855469,,1764574422.4896858,180224000.0,,,,,,,
,,,,,,,,2208.598980403,133.63572692871094,,,112.076416015625,,1764574422.4901862,181043200.0,,,,,,,
,,,,,,,,2208.599455891,135.2729034423828,,,113.21907043457031,,1764574422.490657,181862400.0,,,,,,,
,,,,,,,,2208.599973542,134.07568359375,,,111.49658966064453,,1764574422.4911497,182681600.0,,,,,,,
13.215181350708008,0.12594804167747498,178.7624969482422,51.712120056152344,2.9508817195892334,2.1322402954101562,0.279812216758728,0.6091188192367554,2208.602744055,135.00836181640625,6.729955673217773,,112.30157470703125,0.2615417540073395,1764574422.4935145,183500800.0,240.4281768798828,24.392230987548828,4.446483612060547,56.04421615600586,0.5755844712257385,10.323978424072266,0.3251039981842041
,,,,,,,,2208.603217946,133.4832305908203,,,111.36663055419922,,1764574422.494435,184320000.0,,,,,,,
,,,,,,,,2208.603733872,134.24081420898438,,,111.39260864257812,,1764574422.494914,185139200.0,,,,,,,
,,,,,,,,2208.604192827,135.1992645263672,,,111.73274230957031,,1764574422.495416,185958400.0,,,,,,,
,,,,,,,,2208.6046905,136.90855407714844,,,113.01571655273438,,1764574422.4958916,186777600.0,,,,,,,
,,,,,,,,2208.605198415,135.3394012451172,,,111.17506408691406,,1764574422.4963818,187596800.0,,,,,,,
,,,,,,,,2208.605851871,135.20236206054688,,,111.19658660888672,,1764574422.4968538,188416000.0,,,,,,,
,,,,,,,,2208.606427524,135.27635192871094,,,110.88604736328125,,1764574422.4974725,189235200.0,,,,,,,
,,,,,,,,2208.606914055,134.6327667236328,,,110.73250579833984,,1764574422.498073,190054400.0,,,,,,,
,,,,,,,,2208.607393983,135.88018798828125,,,110.96894073486328,,1764574422.4985936,190873600.0,,,,,,,
,,,,,,,,2208.607883304,136.9239044189453,,,111.51998901367188,,1764574422.4990718,191692800.0,,,,,,,
,,,,,,,,2208.608364942,136.72158813476562,,,111.35740661621094,,1764574422.499575,192512000.0,,,,,,,
,,,,,,,,2208.608865765,137.48919677734375,,,111.77960205078125,,1764574422.5000558,193331200.0,,,,,,,
,,,,,,,,2208.609356351,136.01220703125,,,110.02237701416016,,1764574422.5005598,194150400.0,,,,,,,
,,,,,,,,2208.609878593,137.3360595703125,,,111.17313385009766,,1764574422.5010388,194969600.0,,,,,,,
,,,,,,,,2208.610322142,137.0614471435547,,,110.759765625,,1764574422.5015383,195788800.0,,,,,,,
12.755415916442871,0.12600435316562653,189.9472198486328,42.826087951660156,3.0097084045410156,2.229905128479004,0.2644699513912201,0.621056318283081,2208.613087214,138.92254638671875,6.940462112426758,,111.62635040283203,0.28363466262817383,1764574422.5038545,196608000.0,241.26031494140625,23.156959533691406,4.613991737365723,52.6182861328125,0.5532156825065613,10.39721393585205,0.31300345063209534
,,,,,,,,2208.613598431,138.10487365722656,,,111.3860855102539,,1764574422.5047748,197427200.0,,,,,,,
,,,,,,,,2208.614075566,139.84471130371094,,,112.1709213256836,,1764574422.5052826,198246400.0,,,,,,,
,,,,,,,,2208.614587099,139.07498168945312,,,111.0350341796875,,1764574422.5057666,199065600.0,,,,,,,
,,,,,,,,2208.615071456,140.40945434570312,,,111.73625183105469,,1764574422.5062733,199884800.0,,,,,,,
,,,,,,,,2208.61557008,140.4678192138672,,,112.18849182128906,,1764574422.5067468,200704000.0,,,,,,,
,,,,,,,,2208.616735464,141.42739868164062,,,112.3179702758789,,1764574422.5072484,201523200.0,,,,,,,
,,,,,,,,2208.617845472,138.16159057617188,,,110.03018951416016,,1764574422.5081763,202342400.0,,,,,,,
,,,,,,,,2208.618678662,142.3614501953125,,,112.80973815917969,,1764574422.5092287,203161600.0,,,,,,,
,,,,,,,,2208.619231684,139.2469940185547,,,110.73609161376953,,1764574422.5103283,203980800.0,,,,,,,
,,,,,,,,2208.619696675,140.81289672851562,,,111.55531311035156,,1764574422.5109074,204800000.0,,,,,,,
,,,,,,,,2208.620157103,141.1771240234375,,,111.61272430419922,,1764574422.5113866,205619200.0,,,,,,,
,,,,,,,,2208.620785641,143.56301879882812,,,113.0230484008789,,1764574422.5118458,206438400.0,,,,,,,
,,,,,,,,2208.621257992,141.07733154296875,,,110.99060821533203,,1764574422.5124679,207257600.0,,,,,,,
,,,,,,,,2208.621750378,141.49790954589844,,,111.0733871459961,,1764574422.5129511,208076800.0,,,,,,,
,,,,,,,,2208.622215293,141.63031005859375,,,111.39969635009766,,1764574422.5134397,208896000.0,,,,,,,
