Validation Measures/discrete_frechet_distance/site_rrotvec,_step,Validation Measures/discrete_frechet_distance/qpos,Validation Measures/discrete_frechet_distance/site_rvel,Validation Measures/dynamic_time_warping/qpos,_timestamp,Validation Info/Mean Episode Return,Validation Measures/dynamic_time_warping/site_rrotvec,Mean Episode Length,Validation Measures/euclidean_distance/qpos,_runtime,Validation Measures/discrete_frechet_distance/qvel,Validation Measures/dynamic_time_warping/site_rvel,Agent Video,Validation Measures/euclidean_distance/site_rpos,Validation Info/Mean Episode Length,Validation Measures/euclidean_distance/qvel,Validation Measures/euclidean_distance/site_rrotvec,Validation Measures/dynamic_time_warping/site_rpos,Mean Episode Return,Validation Measures/dynamic_time_warping/qvel,Validation Measures/discrete_frechet_distance/site_rpos,Validation Measures/euclidean_distance/site_rvel
0.632614016532898,170393600.0,0.5976212024688721,4.193640232086182,26.047969818115234,1765259406.6487827,57.58445739746094,14.388527870178223,112.20916748046875,0.34088820219039917,2203.085588227,10.241948127746582,173.4713592529297,,0.1258474886417389,51.274192810058594,2.9885220527648926,0.30082473158836365,6.692249774932861,124.11026000976562,243.17420959472656,0.270126074552536,2.0536317825317383
,171212800.0,,,,1765259406.6497152,,,109.2979507446289,,2203.08612387,,,,,,,,,121.04192352294922,,,
,172032000.0,,,,1765259406.650238,,,111.88492584228516,,2203.086682991,,,,,,,,,124.55316162109375,,,
,172851200.0,,,,1765259406.6507828,,,112.23912048339844,,2203.087253044,,,,,,,,,125.6314468383789,,,
,173670400.0,,,,1765259406.651365,,,112.20063018798828,,2203.087921664,,,,,,,,,126.16200256347656,,,
,174489600.0,,,,1765259406.6520126,,,110.23743438720703,,2203.088438871,,,,,,,,,123.6953353881836,,,
,175308800.0,,,,1765259406.6525543,,,112.42878723144531,,2203.088968397,,,,,,,,,127.07654571533203,,,
,176128000.0,,,,1765259406.6530902,,,111.4099349975586,,2203.089523484,,,,,,,,,126.25157165527344,,,
,176947200.0,,,,1765259406.653642,,,111.60942840576172,,2203.090094528,,,,,,,,,126.19811248779297,,,
,177766400.0,,,,1765259406.654199,,,111.60326385498047,,2203.090632754,,,,,,,,,127.19770812988281,,,
,178585600.0,,,,1765259406.654744,,,110.74774169921875,,2203.091183271,,,,,,,,,126.42581939697266,,,
,179404800.0,,,,1765259406.6552944,,,112.27615356445312,,2203.091804812,,,,,,,,,129.17381286621094,,,
,180224000.0,,,,1765259406.6558373,,,111.71684265136719,,2203.092447949,,,,,,,,,129.18194580078125,,,
,181043200.0,,,,1765259406.656548,,,111.55536651611328,,2203.093001601,,,,,,,,,128.65274047851562,,,
,181862400.0,,,,1765259406.657105,,,113.39049530029297,,2203.093555746,,,,,,,,,130.9556121826172,,,
,182681600.0,,,,1765259406.65766,,,112.93368530273438,,2203.094081131,,,,,,,,,131.23880004882812,,,
0.5923256874084473,183500800.0,0.6024928092956543,4.282172679901123,25.756338119506836,1765259406.66021,57.213226318359375,13.625397682189941,112.86024475097656,0.34100544452667236,2203.097029927,10.500917434692383,176.677978515625,,0.1319703906774521,52.587303161621094,3.0076229572296143,0.2862122058868408,6.932971000671387,131.44915771484375,243.29685974121094,0.2663209140300751,2.1147513389587402
,184320000.0,,,,1765259406.6611483,,,112.703857421875,,2203.097571057,,,,,,,,,131.64596557617188,,,
,185139200.0,,,,1765259406.6616917,,,110.51882934570312,,2203.098088401,,,,,,,,,129.08631896972656,,,
,185958400.0,,,,1765259406.6622112,,,112.09080505371094,,2203.098637923,,,,,,,,,131.1339111328125,,,
,186777600.0,,,,1765259406.662765,,,113.5169448852539,,2203.099183215,,,,,,,,,134.12094116210938,,,
,187596800.0,,,,1765259406.663305,,,110.92427825927734,,2203.099729994,,,,,,,,,130.8454132080078,,,
,188416000.0,,,,1765259406.6638374,,,113.35553741455078,,2203.100356849,,,,,,,,,133.7982177734375,,,
,189235200.0,,,,1765259406.6643615,,,110.16949462890625,,2203.100805139,,,,,,,,,130.5382843017578,,,
,190054400.0,,,,1765259406.664924,,,112.79656219482422,,2203.101371056,,,,,,,,,133.8288116455078,,,
,190873600.0,,,,1765259406.6654713,,,112.08301544189453,,2203.101923983,,,,,,,,,133.03948974609375,,,
,191692800.0,,,,1765259406.6660135,,,111.30972290039062,,2203.102499388,,,,,,,,,131.97804260253906,,,
,192512000.0,,,,1765259406.666574,,,110.6362533569336,,2203.10300236,,,,,,,,,131.97994995117188,,,
,193331200.0,,,,1765259406.6671104,,,111.51307678222656,,2203.103510101,,,,,,,,,133.06057739257812,,,
,194150400.0,,,,1765259406.6676345,,,111.59928894042969,,2203.104032206,,,,,,,,,133.4767303466797,,,
,194969600.0,,,,1765259406.668163,,,112.19981384277344,,2203.104568274,,,,,,,,,134.93231201171875,,,
,195788800.0,,,,1765259406.6686876,,,111.04915618896484,,2203.105117899,,,,,,,,,133.58270263671875,,,
0.6103192567825317,196608000.0,0.5983259677886963,4.356191158294678,25.304994583129883,1765259406.6711733,53.31339645385742,13.142844200134277,111.36476135253906,0.3365964889526367,2203.107965841,10.577935218811035,188.21353149414062,,0.12965607643127441,43.07352828979492,3.0558950901031494,0.2672837972640991,6.933280944824219,134.2300262451172,243.01116943359375,0.2845562696456909,2.2090728282928467
,197427200.0,,,,1765259406.6720958,,,112.05590057373047,,2203.108523516,,,,,,,,,135.33038330078125,,,
,198246400.0,,,,1765259406.6726472,,,111.39830780029297,,2203.109074438,,,,,,,,,134.77975463867188,,,
,199065600.0,,,,1765259406.6731608,,,111.10496520996094,,2203.109629353,,,,,,,,,134.4108123779297,,,
,199884800.0,,,,1765259406.6737409,,,110.73220825195312,,2203.110201064,,,,,,,,,134.15965270996094,,,
,200704000.0,,,,1765259406.6743007,,,112.41097259521484,,2203.110771396,,,,,,,,,136.9529571533203,,,
,201523200.0,,,,1765259406.674849,,,111.61289978027344,,2203.111298607,,,,,,,,,135.74984741210938,,,
,202342400.0,,,,1765259406.6754072,,,110.8031005859375,,2203.111819976,,,,,,,,,135.29879760742188,,,
,203161600.0,,,,1765259406.6759412,,,113.0782699584961,,2203.112368234,,,,,,,,,139.04994201660156,,,
,203980800.0,,,,1765259406.6764634,,,113.07587432861328,,2203.112918673,,,,,,,,,138.69906616210938,,,
,204800000.0,,,,1765259406.677044,,,112.06570434570312,,2203.113469373,,,,,,,,,137.6708984375,,,
,205619200.0,,,,1765259406.6775925,,,111.65140533447266,,2203.114000606,,,,,,,,,137.24578857421875,,,
,206438400.0,,,,1765259406.6781204,,,111.32732391357422,,2203.11452666,,,,,,,,,136.4822998046875,,,
,207257600.0,,,,1765259406.678652,,,110.48371124267578,,2203.115108136,,,,,,,,,136.3030548095703,,,
,208076800.0,,,,1765259406.6792011,,,112.10699462890625,,2203.115608747,,,,,,,,,138.37730407714844,,,
,208896000.0,,,,1765259406.6797307,,,111.72467803955078,,2203.116123804,,,,,,,,,138.0483856201172,,,
0.5862314701080322,209715200.0,0.5935686826705933,4.469259738922119,25.620628356933594,1765259406.6824994,56.066436767578125,12.66623592376709,112.67761993408203,0.3363732397556305,2203.119299908,10.8397798538208,184.9521484375,,0.12618409097194672,45.96923065185547,3.018984794616699,0.2639394700527191,6.798877239227295,139.67257690429688,243.1903533935547,0.2719154357910156,2.1848361492156982
,210534400.0,,,,1765259406.6834135,,,111.38873291015625,,2203.119909563,,,,,,,,,138.2520294189453,,,
,211353600.0,,,,1765259406.683945,,,111.40133666992188,,2203.120509994,,,,,,,,,137.76329040527344,,,
,212172800.0,,,,1765259406.6846185,,,110.16752624511719,,2203.121048939,,,,,,,,,137.25779724121094,,,
,212992000.0,,,,1765259406.6851525,,,111.55296325683594,,2203.12158798,,,,,,,,,138.7629852294922,,,
,213811200.0,,,,1765259406.6857,,,112.49771118164062,,2203.122180322,,,,,,,,,140.38536071777344,,,
,214630400.0,,,,1765259406.6862814,,,112.04129791259766,,2203.122702341,,,,,,,,,139.88861083984375,,,
,215449600.0,,,,1765259406.6868327,,,113.8995590209961,,2203.123241972,,,,,,,,,142.12794494628906,,,
,216268800.0,,,,1765259406.6873765,,,111.81452941894531,,2203.123757556,,,,,,,,,140.4152069091797,,,
,217088000.0,,,,1765259406.6878939,,,112.54876708984375,,2203.12427339,,,,,,,,,141.1960906982422,,,
,217907200.0,,,,1765259406.6884072,,,110.90342712402344,,2203.12481836,,,,,,,,,138.94932556152344,,,
,218726400.0,,,,1765259406.6889503,,,113.84288787841797,,2203.125688872,,,,,,,,,142.93211364746094,,,
,219545600.0,,,,1765259406.6897438,,,111.83441925048828,,2203.12625623,,,,,,,,,140.86029052734375,,,
,220364800.0,,,,1765259406.690379,,,110.20928192138672,,2203.126825472,,,,,,,,,138.4325408935547,,,
,221184000.0,,,,1765259406.6909194,,,111.47783660888672,,2203.127430673,,,,,,,,,140.76344299316406,,,
,222003200.0,,,,1765259406.6915138,,,112.0582504272461,,2203.128020311,,,,,,,,,141.67591857910156,,,
0.5607801079750061,222822400.0,0.5859610438346863,4.464816093444824,25.414216995239258,1765259406.694325,62.35010528564453,12.0429048538208,112.109375,0.335331529378891,2203.131833585,10.715218544006348,179.4471435546875,,0.12263792753219604,50.78125,2.9704318046569824,0.2556266784667969,6.50001335144043,142.2360076904297,240.02774047851562,0.26517826318740845,2.1273906230926514
,223641600.0,,,,1765259406.695888,,,112.35135650634766,,2203.132456356,,,,,,,,,141.98287963867188,,,
,224460800.0,,,,1765259406.696536,,,112.19559478759766,,2203.133043309,,,,,,,,,142.66830444335938,,,
,225280000.0,,,,1765259406.6971366,,,111.21517181396484,,2203.133584991,,,,,,,,,141.1063690185547,,,
,226099200.0,,,,1765259406.6976867,,,112.14117431640625,,2203.134154633,,,,,,,,,142.4448699951172,,,
,226918400.0,,,,1765259406.69826,,,111.5120849609375,,2203.134707791,,,,,,,,,141.59970092773438,,,
,227737600.0,,,,1765259406.6988163,,,111.15032958984375,,2203.135275906,,,,,,,,,141.425537109375,,,
,228556800.0,,,,1765259406.6993864,,,111.33433532714844,,2203.135807919,,,,,,,,,141.5709686279297,,,
,229376000.0,,,,1765259406.6999183,,,111.43914031982422,,2203.136362519,,,,,,,,,142.2150115966797,,,
,230195200.0,,,,1765259406.700473,,,113.16233825683594,,2203.13690425,,,,,,,,,144.70440673828125,,,
,231014400.0,,,,1765259406.7010102,,,112.0046615600586,,2203.137501032,,,,,,,,,143.4947509765625,,,
,231833600.0,,,,1765259406.7015538,,,111.40038299560547,,2203.13797179,,,,,,,,,142.3058319091797,,,
,232652800.0,,,,1765259406.7021163,,,110.7750473022461,,2203.138434145,,,,,,,,,141.69931030273438,,,
,233472000.0,,,,1765259406.7025845,,,113.8341293334961,,2203.1389007,,,,,,,,,145.9266815185547,,,
,234291200.0,,,,1765259406.7030442,,,110.5542984008789,,2203.139358444,,,,,,,,,141.94384765625,,,
,235110400.0,,,,1765259406.7034998,,,110.9418716430664,,2203.139935419,,,,,,,,,142.6602783203125,,,
0.5104818940162659,235929600.0,0.5858628749847412,4.557502269744873,24.933935165405273,1765259406.7061093,52.60338592529297,10.9957857131958,110.83738708496094,0.3282448351383209,2203.143910059,10.786395072937012,187.07188415527344,,0.11732810735702515,40.901641845703125,3.0154078006744385,0.23508596420288086,6.18577241897583,142.3809356689453,241.39031982421875,0.2505553662776947,2.206028699874878
,236748800.0,,,,1765259406.7079363,,,112.71324920654297,,2203.144855746,,,,,,,,,145.44969177246094,,,
,237568000.0,,,,1765259406.7089512,,,109.30071258544922,,2203.145432751,,,,,,,,,141.01171875,,,
,238387200.0,,,,1765259406.7095363,,,111.29039764404297,,2203.145987988,,,,,,,,,143.6370391845703,,,
,239206400.0,,,,1765259406.7100744,,,112.28738403320312,,2203.146585132,,,,,,,,,145.4937286376953,,,
,240025600.0,,,,1765259406.710677,,,112.43952178955078,,2203.147151221,,,,,,,,,145.3516845703125,,,
,240844800.0,,,,1765259406.7112432,,,112.00054168701172,,2203.147770006,,,,,,,,,145.01364135742188,,,
,241664000.0,,,,1765259406.7118692,,,110.37348937988281,,2203.148355342,,,,,,,,,143.13719177246094,,,
,242483200.0,,,,1765259406.7124465,,,111.97294616699219,,2203.14895785,,,,,,,,,145.76904296875,,,
,243302400.0,,,,1765259406.7130136,,,111.07666015625,,2203.149503774,,,,,,,,,144.23373413085938,,,
,244121600.0,,,,1765259406.7136025,,,112.3359603881836,,2203.150122836,,,,,,,,,146.0477752685547,,,
,244940800.0,,,,1765259406.7142215,,,112.35293579101562,,2203.150709731,,,,,,,,,147.30136108398438,,,
,245760000.0,,,,1765259406.7148144,,,111.3954849243164,,2203.151284876,,,,,,,,,144.78701782226562,,,
,246579200.0,,,,1765259406.7153707,,,111.64083862304688,,2203.151888174,,,,,,,,,145.68853759765625,,,
,247398400.0,,,,1765259406.7159832,,,109.5259780883789,,2203.152442104,,,,,,,,,142.60536193847656,,,
,248217600.0,,,,1765259406.7165604,,,111.48738098144531,,2203.153001927,,,,,,,,,145.65097045898438,,,
0.5570706725120544,249036800.0,0.5907592177391052,4.64965295791626,25.833772659301758,1765259406.719432,57.880523681640625,11.613037109375,111.12342834472656,0.3438814878463745,2203.156604516,10.634429931640625,190.9222412109375,,0.11779575049877167,42.921875,3.0427677631378174,0.2451513558626175,6.284507751464844,145.4474639892578,242.41488647460938,0.25845709443092346,2.2640233039855957
,249856000.0,,,,1765259406.7207072,,,111.42277526855469,,2203.157204011,,,,,,,,,145.4178466796875,,,
,250675200.0,,,,1765259406.7212913,,,112.4332504272461,,2203.157770856,,,,,,,,,147.49794006347656,,,
,251494400.0,,,,1765259406.7218723,,,110.85810089111328,,2203.158420374,,,,,,,,,144.97789001464844,,,
,252313600.0,,,,1765259406.7224834,,,110.98719787597656,,2203.15895067,,,,,,,,,145.4132843017578,,,
,253132800.0,,,,1765259406.7230651,,,111.64054870605469,,2203.159610359,,,,,,,,,146.29974365234375,,,
,253952000.0,,,,1765259406.7236989,,,111.68434143066406,,2203.160191654,,,,,,,,,146.93328857421875,,,
,254771200.0,,,,1765259406.7243073,,,113.03395080566406,,2203.161108754,,,,,,,,,148.43055725097656,,,
,255590400.0,,,,1765259406.725053,,,111.95890045166016,,2203.162129948,,,,,,,,,147.34979248046875,,,
,256409600.0,,,,1765259406.726152,,,111.52850341796875,,2203.162867365,,,,,,,,,146.8291778564453,,,
,257228800.0,,,,1765259406.7269502,,,111.00067901611328,,2203.163411441,,,,,,,,,145.97706604003906,,,
,258048000.0,,,,1765259406.7275295,,,112.44239807128906,,2203.16402185,,,,,,,,,148.2711181640625,,,
,258867200.0,,,,1765259406.72812,,,112.00506591796875,,2203.164660759,,,,,,,,,147.84292602539062,,,
,259686400.0,,,,1765259406.7287936,,,112.32135009765625,,2203.165157313,,,,,,,,,148.6713409423828,,,
,260505600.0,,,,1765259406.7292964,,,112.36622619628906,,2203.16569713,,,,,,,,,148.81533813476562,,,
,261324800.0,,,,1765259406.7298265,,,112.34906005859375,,2203.166222163,,,,,,,,,148.6863250732422,,,
0.5544890761375427,262144000.0,0.5751102566719055,4.611722469329834,24.701187133789062,1765259406.7324274,56.901695251464844,11.505623817443848,111.96833801269531,0.3272559940814972,2203.169270967,11.05700397491455,182.57937622070312,,0.11555652320384979,43.80952453613281,2.96836519241333,0.24525359272956848,5.983030796051025,148.43968200683594,239.52711486816406,0.24536174535751343,2.148399829864502
,262963200.0,,,,1765259406.733405,,,111.86996459960938,,2203.169864248,,,,,,,,,148.27243041992188,,,
,263782400.0,,,,1765259406.7339277,,,110.61515045166016,,2203.170392944,,,,,,,,,146.89910888671875,,,
,264601600.0,,,,1765259406.7344847,,,111.45728302001953,,2203.170935132,,,,,,,,,148.00909423828125,,,
,265420800.0,,,,1765259406.7350423,,,111.25566101074219,,2203.171580556,,,,,,,,,147.90711975097656,,,
,266240000.0,,,,1765259406.7356567,,,111.26451110839844,,2203.172186754,,,,,,,,,148.11624145507812,,,
,267059200.0,,,,1765259406.7362993,,,111.91788482666016,,2203.172741168,,,,,,,,,149.08677673339844,,,
,267878400.0,,,,1765259406.7368512,,,110.45255279541016,,2203.173320925,,,,,,,,,147.1149139404297,,,
,268697600.0,,,,1765259406.7374356,,,111.75569152832031,,2203.173870042,,,,,,,,,148.7289276123047,,,
,269516800.0,,,,1765259406.7379904,,,111.53263092041016,,2203.174448529,,,,,,,,,148.78506469726562,,,
,270336000.0,,,,1765259406.7385674,,,111.85784912109375,,2203.17503077,,,,,,,,,149.20469665527344,,,
,271155200.0,,,,1765259406.739112,,,111.32456970214844,,2203.175563915,,,,,,,,,148.61175537109375,,,
,271974400.0,,,,1765259406.7396872,,,112.18341064453125,,2203.176106503,,,,,,,,,150.25723266601562,,,
,272793600.0,,,,1765259406.7402358,,,110.31400299072266,,2203.176613262,,,,,,,,,147.53665161132812,,,
,273612800.0,,,,1765259406.740741,,,111.7464828491211,,2203.177126663,,,,,,,,,149.8643341064453,,,
,274432000.0,,,,1765259406.7412589,,,112.85678100585938,,2203.177625113,,,,,,,,,151.30003356933594,,,
0.46813833713531494,275251200.0,0.5522299408912659,4.6255784034729,24.13861083984375,1765259406.743673,68.16616821289062,9.840621948242188,110.96099090576172,0.3210655748844147,2203.18054659,10.955771446228027,187.43707275390625,,0.10718704015016556,48.53191375732422,3.0041470527648926,0.21252067387104034,5.473989009857178,148.6641387939453,239.7999267578125,0.2377902716398239,2.217545986175537
,276070400.0,,,,1765259406.744664,,,112.4607162475586,,2203.181077443,,,,,,,,,150.86782836914062,,,
,276889600.0,,,,1765259406.7451913,,,111.8334732055664,,2203.181628224,,,,,,,,,149.72567749023438,,,
,277708800.0,,,,1765259406.7457283,,,112.67847442626953,,2203.182128803,,,,,,,,,151.122802734375,,,
,278528000.0,,,,1765259406.746253,,,111.85577392578125,,2203.182619309,,,,,,,,,150.47671508789062,,,
,279347200.0,,,,1765259406.7467551,,,111.37570190429688,,2203.183128405,,,,,,,,,150.0361785888672,,,
,280166400.0,,,,1765259406.747262,,,112.5875473022461,,2203.183617057,,,,,,,,,152.10568237304688,,,
,280985600.0,,,,1765259406.7477531,,,112.67359161376953,,2203.184115096,,,,,,,,,151.8278350830078,,,
,281804800.0,,,,1765259406.7482564,,,112.66488647460938,,2203.18461106,,,,,,,,,151.85305786132812,,,
,282624000.0,,,,1765259406.7487464,,,111.2137222290039,,2203.185113135,,,,,,,,,150.16741943359375,,,
,283443200.0,,,,1765259406.7492497,,,110.21405792236328,,2203.185612415,,,,,,,,,148.16378784179688,,,
,284262400.0,,,,1765259406.749744,,,110.9359359741211,,2203.186088305,,,,,,,,,149.60076904296875,,,
,285081600.0,,,,1765259406.7502284,,,110.3932876586914,,2203.186622423,,,,,,,,,149.09312438964844,,,
,285900800.0,,,,1765259406.7507434,,,111.55381774902344,,2203.187169444,,,,,,,,,150.7840118408203,,,
,286720000.0,,,,1765259406.7512448,,,111.15474700927734,,2203.187657834,,,,,,,,,150.08041381835938,,,
,287539200.0,,,,1765259406.7517822,,,110.88543701171875,,2203.287071365,,,,,,,,,150.23423767089844,,,
0.4709640443325043,288358400.0,0.5529094338417053,4.573967933654785,23.623523712158203,1765259406.8536236,65.80201721191406,9.81066608428955,111.90100860595703,0.31320053339004517,2203.291116847,11.013830184936523,185.6938018798828,,0.10030508041381836,51.625003814697266,2.9676506519317627,0.21283215284347534,5.11358642578125,151.83958435058594,237.7566375732422,0.2296455204486847,2.1947271823883057
,289177600.0,,,,1765259406.8550582,,,111.72583770751953,,2203.292282287,,,,,,,,,151.27655029296875,,,
,289996800.0,,,,1765259406.8562157,,,112.52655029296875,,2203.293396684,,,,,,,,,153.2914581298828,,,
,290816000.0,,,,1765259406.8573503,,,109.81063079833984,,2203.294251638,,,,,,,,,148.5022430419922,,,
,291635200.0,,,,1765259406.8582995,,,111.63606262207031,,2203.294827215,,,,,,,,,151.7251434326172,,,
,292454400.0,,,,1765259406.8589175,,,110.73617553710938,,2203.295353672,,,,,,,,,150.1519317626953,,,
,293273600.0,,,,1765259406.8594575,,,110.62254333496094,,2203.296393075,,,,,,,,,150.52572631835938,,,
,294092800.0,,,,1765259406.860365,,,111.2265396118164,,2203.297362284,,,,,,,,,150.92149353027344,,,
,294912000.0,,,,1765259406.8613596,,,110.44570922851562,,2203.298290732,,,,,,,,,150.72084045410156,,,
,295731200.0,,,,1765259406.8623056,,,111.04891204833984,,2203.299176959,,,,,,,,,151.23043823242188,,,
,296550400.0,,,,1765259406.8632088,,,111.64015197753906,,2203.300189666,,,,,,,,,152.03909301757812,,,
,297369600.0,,,,1765259406.8642013,,,111.07743835449219,,2203.301271376,,,,,,,,,151.21583557128906,,,
,298188800.0,,,,1765259406.8652287,,,112.413330078125,,2203.302409684,,,,,,,,,153.10870361328125,,,
,299008000.0,,,,1765259406.8663208,,,113.24925231933594,,2203.303299905,,,,,,,,,154.54922485351562,,,
,299827200.0,,,,1765259406.8672967,,,111.01199340820312,,2203.304156646,,,,,,,,,151.77044677734375,,,
,300646400.0,,,,1765259406.8682039,,,111.68270874023438,,2203.305036617,,,,,,,,,152.48265075683594,,,
0.5218837857246399,301465600.0,0.5680260062217712,4.946938991546631,23.466562271118164,1765259406.8719897,57.82198715209961,10.069645881652832,112.35755157470703,0.3132840692996979,2203.309269165,12.020037651062012,187.86663818359375,,0.10646674782037735,43.20253372192383,3.0674753189086914,0.21836049854755402,5.603122234344482,153.62686157226562,247.54234313964844,0.24772445857524872,2.2394371032714844
,302284800.0,,,,1765259406.8733327,,,112.4427261352539,,2203.310071698,,,,,,,,,154.3202362060547,,,
,303104000.0,,,,1765259406.8740604,,,111.80908203125,,2203.310890313,,,,,,,,,153.53140258789062,,,
,303923200.0,,,,1765259406.8749132,,,111.68225860595703,,2203.311782,,,,,,,,,153.1848907470703,,,
,304742400.0,,,,1765259406.8757415,,,112.90776062011719,,2203.312614901,,,,,,,,,154.87693786621094,,,
,305561600.0,,,,1765259406.876608,,,109.96316528320312,,2203.313509459,,,,,,,,,150.39013671875,,,
,306380800.0,,,,1765259406.877447,,,112.21572875976562,,2203.314473978,,,,,,,,,153.8240966796875,,,
,307200000.0,,,,1765259406.8784196,,,112.32415008544922,,2203.315392066,,,,,,,,,154.0221710205078,,,
,308019200.0,,,,1765259406.8793447,,,112.52000427246094,,2203.316245568,,,,,,,,,154.23548889160156,,,
,308838400.0,,,,1765259406.880243,,,112.62448120117188,,2203.317178106,,,,,,,,,154.81982421875,,,
,309657600.0,,,,1765259406.8811162,,,111.0774917602539,,2203.317934406,,,,,,,,,152.93878173828125,,,
,310476800.0,,,,1765259406.881972,,,111.80435180664062,,2203.318829134,,,,,,,,,153.63868713378906,,,
,311296000.0,,,,1765259406.882829,,,111.94606018066406,,2203.319630097,,,,,,,,,153.87246704101562,,,
,312115200.0,,,,1765259406.8836517,,,112.83694458007812,,2203.320935748,,,,,,,,,156.02549743652344,,,
,312934400.0,,,,1765259406.8848083,,,111.65802764892578,,2203.322066792,,,,,,,,,154.3946990966797,,,
,313753600.0,,,,1765259406.8860562,,,112.577392578125,,2203.322918043,,,,,,,,,155.49957275390625,,,
0.4894213378429413,314572800.0,0.5496907234191895,4.827307224273682,23.471433639526367,1765259406.8897011,65.53482818603516,9.335458755493164,111.56160736083984,0.3136584162712097,2203.326707804,11.824403762817383,194.93777465820312,,0.10239076614379883,47.33928680419922,3.0902047157287598,0.2062043696641922,5.2680277824401855,154.029052734375,246.22003173828125,0.2249709814786911,2.2817234992980957
,315392000.0,,,,1765259406.890822,,,112.0376205444336,,2203.327261616,,,,,,,,,154.1030731201172,,,
,316211200.0,,,,1765259406.8913586,,,113.4498291015625,,2203.327817774,,,,,,,,,156.4725799560547,,,
,317030400.0,,,,1765259406.8919334,,,111.25101470947266,,2203.328899194,,,,,,,,,153.73330688476562,,,
,317849600.0,,,,1765259406.8928213,,,110.78716278076172,,2203.329957767,,,,,,,,,152.95921325683594,,,
,318668800.0,,,,1765259406.8939466,,,110.51380920410156,,2203.331078399,,,,,,,,,152.71730041503906,,,
,319488000.0,,,,1765259406.8950126,,,112.69625091552734,,2203.33204341,,,,,,,,,156.22601318359375,,,
,320307200.0,,,,1765259406.8960898,,,110.8934326171875,,2203.33261031,,,,,,,,,153.14913940429688,,,
,321126400.0,,,,1765259406.8966856,,,113.24372863769531,,2203.333652217,,,,,,,,,157.03799438476562,,,
,321945600.0,,,,1765259406.8976276,,,111.15811157226562,,2203.334635383,,,,,,,,,153.919677734375,,,
,322764800.0,,,,1765259406.8985963,,,112.37499237060547,,2203.335402788,,,,,,,,,156.1101837158203,,,
,323584000.0,,,,1765259406.899473,,,112.45038604736328,,2203.335899406,,,,,,,,,155.77984619140625,,,
,324403200.0,,,,1765259406.9000216,,,110.8407211303711,,2203.33638181,,,,,,,,,153.74606323242188,,,
,325222400.0,,,,1765259406.9004984,,,111.48676300048828,,2203.336848113,,,,,,,,,155.2386932373047,,,
,326041600.0,,,,1765259406.9009843,,,111.58807373046875,,2203.337359812,,,,,,,,,154.84092712402344,,,
,326860800.0,,,,1765259406.901487,,,112.5129623413086,,2203.337858689,,,,,,,,,156.6577606201172,,,
0.46597006916999817,327680000.0,0.5500296354293823,5.0739665031433105,23.19525146484375,1765259406.9039316,66.40718841552734,8.98803424835205,112.770751953125,0.3108329772949219,2203.340849945,12.228937149047852,202.92620849609375,,0.09332063794136047,48.641510009765625,3.148418426513672,0.1994618922472,4.908787250518799,156.6424560546875,251.03443908691406,0.23116111755371094,2.396756887435913
,328499200.0,,,,1765259406.904938,,,112.1293716430664,,2203.341406534,,,,,,,,,156.3875732421875,,,
,329318400.0,,,,1765259406.9054806,,,112.9890365600586,,2203.341936385,,,,,,,,,157.3660430908203,,,
,330137600.0,,,,1765259406.9060395,,,111.25696563720703,,2203.342547677,,,,,,,,,155.22186279296875,,,
,330956800.0,,,,1765259406.9066262,,,111.51594543457031,,2203.343105613,,,,,,,,,155.66314697265625,,,
,331776000.0,,,,1765259406.9072146,,,112.59312438964844,,2203.343661451,,,,,,,,,156.7761993408203,,,
,332595200.0,,,,1765259406.9077654,,,110.83216094970703,,2203.34414344,,,,,,,,,154.5582275390625,,,
,333414400.0,,,,1765259406.908266,,,111.74359130859375,,2203.34463849,,,,,,,,,156.23068237304688,,,
,334233600.0,,,,1765259406.9087703,,,111.08135223388672,,2203.345155286,,,,,,,,,154.7474365234375,,,
,335052800.0,,,,1765259406.9092817,,,112.21175384521484,,2203.345718887,,,,,,,,,157.13665771484375,,,
,335872000.0,,,,1765259406.9098408,,,111.97105407714844,,2203.346229584,,,,,,,,,156.54588317871094,,,
,336691200.0,,,,1765259406.910356,,,110.65133666992188,,2203.346722133,,,,,,,,,154.80169677734375,,,
,337510400.0,,,,1765259406.9108503,,,110.9002685546875,,2203.347220578,,,,,,,,,155.0849151611328,,,
,338329600.0,,,,1765259406.9113548,,,112.34476470947266,,2203.347754167,,,,,,,,,157.29327392578125,,,
,339148800.0,,,,1765259406.911845,,,110.63028717041016,,2203.348399045,,,,,,,,,155.05722045898438,,,
,339968000.0,,,,1765259406.9125268,,,111.71346282958984,,2203.348871898,,,,,,,,,156.73048400878906,,,
0.4772305488586426,340787200.0,0.5591176748275757,4.887696743011475,23.894691467285156,1765259406.9149053,69.94573974609375,9.181985855102539,113.40216064453125,0.3168146014213562,2203.351852142,12.220602989196777,194.45114135742188,,0.09830398112535477,51.37288284301758,3.10309100151062,0.2055063545703888,4.991564750671387,159.01983642578125,250.21580505371094,0.21940989792346954,2.2967004776000977
,341606400.0,,,,1765259406.9159393,,,110.35843658447266,,2203.3525087,,,,,,,,,155.14674377441406,,,
,342425600.0,,,,1765259406.9165857,,,111.17298126220703,,2203.353035988,,,,,,,,,156.13555908203125,,,
,343244800.0,,,,1765259406.9171474,,,111.67938995361328,,2203.353528147,,,,,,,,,156.85401916503906,,,
