Validation Measures/dynamic_time_warping/site_rvel,Validation Measures/euclidean_distance/qvel,Validation Measures/euclidean_distance/site_rrotvec,Validation Measures/dynamic_time_warping/qvel,Validation Measures/euclidean_distance/site_rvel,Validation Info/Mean Episode Length,Validation Measures/discrete_frechet_distance/qvel,Validation Info/Mean Episode Return,_runtime,Validation Measures/euclidean_distance/site_rpos,Validation Measures/dynamic_time_warping/site_rrotvec,Validation Measures/discrete_frechet_distance/site_rrotvec,Validation Measures/euclidean_distance/qpos,_step,Mean Episode Return,Validation Measures/discrete_frechet_distance/site_rvel,Agent Video,Validation Measures/discrete_frechet_distance/site_rpos,Mean Episode Length,Validation Measures/dynamic_time_warping/qpos,Validation Measures/discrete_frechet_distance/qpos,_timestamp,Validation Measures/dynamic_time_warping/site_rpos
176.1737823486328,3.0004687309265137,0.33159130811691284,243.3356170654297,2.0872371196746826,51.274192810058594,9.858929634094238,56.068199157714844,2221.732631575,0.1390371322631836,15.96161937713623,0.6555126309394836,0.3561217784881592,170393600.0,113.79243469238281,4.335507869720459,,0.2790226638317108,111.926513671875,27.137678146362305,0.616097092628479,1765205962.4631066,7.63545560836792
,,,,,,,,2221.733155659,,,,,171212800.0,114.35811614990234,,,,111.65525817871094,,,1765205962.4640994,
,,,,,,,,2221.733642056,,,,,172032000.0,114.2503433227539,,,,111.50172424316406,,,1765205962.464619,
,,,,,,,,2221.734158149,,,,,172851200.0,114.05058288574219,,,,110.43878936767578,,,1765205962.4651165,
,,,,,,,,2221.734649815,,,,,173670400.0,116.77832794189453,,,,112.8809814453125,,,1765205962.4656239,
,,,,,,,,2221.735166094,,,,,174489600.0,117.2562255859375,,,,112.20458984375,,,1765205962.4661236,
,,,,,,,,2221.735651653,,,,,175308800.0,117.07307434082031,,,,111.48725891113281,,,1765205962.466638,
,,,,,,,,2221.73615685,,,,,176128000.0,117.96459197998047,,,,111.8130874633789,,,1765205962.4671283,
,,,,,,,,2221.736642542,,,,,176947200.0,117.91068267822266,,,,111.27594757080078,,,1765205962.4676347,
,,,,,,,,2221.737156225,,,,,177766400.0,118.88916015625,,,,111.94954681396484,,,1765205962.468115,
,,,,,,,,2221.737651728,,,,,178585600.0,118.94535827636719,,,,111.04670715332031,,,1765205962.4686317,
,,,,,,,,2221.738277139,,,,,179404800.0,121.21990203857422,,,,112.48661804199219,,,1765205962.4691281,
,,,,,,,,2221.738834029,,,,,180224000.0,118.89596557617188,,,,110.67268371582031,,,1765205962.4696767,
,,,,,,,,2221.739447261,,,,,181043200.0,120.93266296386719,,,,111.6072006225586,,,1765205962.4702308,
,,,,,,,,2221.740092214,,,,,181862400.0,122.8814926147461,,,,112.50904083251953,,,1765205962.470877,
,,,,,,,,2221.741081545,,,,,182681600.0,122.95446014404297,,,,111.97058868408203,,,1765205962.4714687,
178.73843383789062,3.0269453525543213,0.31752803921699524,244.3458709716797,2.1348888874053955,52.55555725097656,10.068870544433594,50.52229309082031,2221.7448091,0.14354661107063293,14.937238693237305,0.6385008096694946,0.3549758195877075,183500800.0,121.64165496826172,4.433132648468018,,0.2727433443069458,110.81935119628906,26.7520809173584,0.6182485818862915,1765205962.4750247,7.577009677886963
,,,,,,,,2221.745551958,,,,,184320000.0,123.57686614990234,,,,112.34124755859375,,,1765205962.4762456,
,,,,,,,,2221.74628911,,,,,185139200.0,124.29095458984375,,,,111.87373352050781,,,1765205962.476992,
,,,,,,,,2221.746817656,,,,,185958400.0,124.84156799316406,,,,112.55487823486328,,,1765205962.4777205,
,,,,,,,,2221.747353592,,,,,186777600.0,125.42003631591797,,,,112.21893310546875,,,1765205962.4782865,
,,,,,,,,2221.747894114,,,,,187596800.0,124.46448516845703,,,,110.88558959960938,,,1765205962.4788003,
,,,,,,,,2221.748465045,,,,,188416000.0,126.66195678710938,,,,112.39616394042969,,,1765205962.4793448,
,,,,,,,,2221.748995631,,,,,189235200.0,125.41078186035156,,,,111.4116439819336,,,1765205962.4799087,
,,,,,,,,2221.749550899,,,,,190054400.0,127.44314575195312,,,,112.5852279663086,,,1765205962.4804466,
,,,,,,,,2221.750082445,,,,,190873600.0,128.180419921875,,,,112.8539810180664,,,1765205962.4810092,
,,,,,,,,2221.750554398,,,,,191692800.0,126.66600036621094,,,,111.47105407714844,,,1765205962.481529,
,,,,,,,,2221.751073239,,,,,192512000.0,127.19692993164062,,,,110.97303771972656,,,1765205962.482027,
,,,,,,,,2221.751565622,,,,,193331200.0,129.40377807617188,,,,112.69668579101562,,,1765205962.4825392,
,,,,,,,,2221.752119206,,,,,194150400.0,127.11177825927734,,,,111.08995819091797,,,1765205962.4830391,
,,,,,,,,2221.752604289,,,,,194969600.0,128.08316040039062,,,,111.30987548828125,,,1765205962.4835584,
,,,,,,,,2221.753135512,,,,,195788800.0,130.33621215820312,,,,112.57192993164062,,,1765205962.4840689,
190.64254760742188,3.111114263534546,0.29688841104507446,249.30499267578125,2.2425262928009033,43.07352828979492,10.128744125366211,52.51773452758789,2221.75619317,0.1315903216600418,14.325956344604492,0.6414114236831665,0.33769935369491577,196608000.0,127.59735107421875,4.544416427612305,,0.26881152391433716,110.46932983398438,25.181629180908203,0.6023315787315369,1765205962.4866073,6.910745620727539
,,,,,,,,2221.756830899,,,,,197427200.0,127.50289916992188,,,,110.29589080810547,,,1765205962.4876513,
,,,,,,,,2221.757362175,,,,,198246400.0,129.2620391845703,,,,111.0141372680664,,,1765205962.4882925,
,,,,,,,,2221.757902549,,,,,199065600.0,129.9043731689453,,,,110.90872192382812,,,1765205962.4888217,
,,,,,,,,2221.758445486,,,,,199884800.0,131.95254516601562,,,,112.3935775756836,,,1765205962.4893436,
,,,,,,,,2221.758975387,,,,,200704000.0,131.1908721923828,,,,111.60260009765625,,,1765205962.489886,
,,,,,,,,2221.759613837,,,,,201523200.0,130.9395751953125,,,,111.333740234375,,,1765205962.4904294,
,,,,,,,,2221.760717387,,,,,202342400.0,132.47711181640625,,,,112.38636779785156,,,1765205962.4909844,
,,,,,,,,2221.761276459,,,,,203161600.0,131.8590087890625,,,,111.88490295410156,,,1765205962.4921176,
,,,,,,,,2221.761802322,,,,,203980800.0,133.6699981689453,,,,112.53640747070312,,,1765205962.4927363,
,,,,,,,,2221.762303418,,,,,204800000.0,133.49644470214844,,,,112.1397705078125,,,1765205962.4932518,
,,,,,,,,2221.762833212,,,,,205619200.0,132.5348358154297,,,,111.01142120361328,,,1765205962.4937785,
,,,,,,,,2221.763328661,,,,,206438400.0,132.80905151367188,,,,111.269287109375,,,1765205962.4942918,
,,,,,,,,2221.763840897,,,,,207257600.0,133.4919891357422,,,,111.50177001953125,,,1765205962.4947953,
,,,,,,,,2221.764352141,,,,,208076800.0,133.16844177246094,,,,111.50363159179688,,,1765205962.4953144,
,,,,,,,,2221.764857076,,,,,208896000.0,134.2558135986328,,,,111.5933609008789,,,1765205962.495821,
187.2343292236328,3.0642991065979004,0.2843385636806488,246.9833526611328,2.2127020359039307,45.96923065185547,10.273202896118164,53.75300216674805,2221.768330567,0.12701252102851868,13.608085632324219,0.5905478596687317,0.34116092324256897,209715200.0,133.57350158691406,4.559690952301025,,0.25790974497795105,111.41625213623047,25.951698303222656,0.6150380969047546,1765205962.4983985,6.781148433685303
,,,,,,,,2221.768815455,,,,,210534400.0,133.69378662109375,,,,110.96078491210938,,,1765205962.4997144,
,,,,,,,,2221.769332265,,,,,211353600.0,135.61376953125,,,,112.56483459472656,,,1765205962.5002663,
,,,,,,,,2221.769853015,,,,,212172800.0,134.5127716064453,,,,111.4980239868164,,,1765205962.5007842,
,,,,,,,,2221.770356517,,,,,212992000.0,134.9507293701172,,,,111.21458435058594,,,1765205962.5013108,
,,,,,,,,2221.770875982,,,,,213811200.0,137.12216186523438,,,,112.42874908447266,,,1765205962.5018246,
,,,,,,,,2221.771366116,,,,,214630400.0,135.3734130859375,,,,111.13475036621094,,,1765205962.5023432,
,,,,,,,,2221.771903954,,,,,215449600.0,135.98028564453125,,,,111.21324157714844,,,1765205962.5028393,
,,,,,,,,2221.772386593,,,,,216268800.0,138.38575744628906,,,,113.3048324584961,,,1765205962.5033782,
,,,,,,,,2221.772891747,,,,,217088000.0,136.97842407226562,,,,111.77625274658203,,,1765205962.5038676,
,,,,,,,,2221.773423671,,,,,217907200.0,137.9612274169922,,,,112.17251586914062,,,1765205962.5043707,
,,,,,,,,2221.773972966,,,,,218726400.0,138.65008544921875,,,,112.96881866455078,,,1765205962.5049012,
,,,,,,,,2221.774622457,,,,,219545600.0,137.88966369628906,,,,112.14680480957031,,,1765205962.50545,
,,,,,,,,2221.77540267,,,,,220364800.0,137.49905395507812,,,,111.54937744140625,,,1765205962.5060532,
,,,,,,,,2221.775685287,,,,,221184000.0,138.50877380371094,,,,112.48542785644531,,,1765205962.506564,
,,,,,,,,2221.776249643,,,,,222003200.0,136.37596130371094,,,,110.5925064086914,,,1765205962.507082,
182.5663604736328,3.032658338546753,0.28703203797340393,244.98135375976562,2.1699724197387695,50.78125,10.24080753326416,60.73562240600586,2221.779589345,0.12169339507818222,13.4930419921875,0.5989939570426941,0.3395538032054901,222822400.0,136.32835388183594,4.559433460235596,,0.26201459765434265,110.21174621582031,25.57572364807129,0.6024960875511169,1765205962.5097644,6.623763084411621
,,,,,,,,2221.780153927,,,,,223641600.0,141.14816284179688,,,,113.0335464477539,,,1765205962.5110219,
,,,,,,,,2221.780694452,,,,,224460800.0,139.18833923339844,,,,111.56426239013672,,,1765205962.511603,
,,,,,,,,2221.781203961,,,,,225280000.0,139.52194213867188,,,,112.07547760009766,,,1765205962.5121484,
,,,,,,,,2221.781994028,,,,,226099200.0,138.21990966796875,,,,111.11224365234375,,,1765205962.5126698,
,,,,,,,,2221.782465704,,,,,226918400.0,139.73118591308594,,,,111.98907470703125,,,1765205962.5131721,
,,,,,,,,2221.783011823,,,,,227737600.0,140.65859985351562,,,,112.64505767822266,,,1765205962.5137322,
,,,,,,,,2221.783550828,,,,,228556800.0,139.01132202148438,,,,111.24213409423828,,,1765205962.5144482,
,,,,,,,,2221.78409443,,,,,229376000.0,139.38648986816406,,,,111.04490661621094,,,1765205962.5150115,
,,,,,,,,2221.784653446,,,,,230195200.0,140.03907775878906,,,,111.54542541503906,,,1765205962.5155451,
,,,,,,,,2221.785181128,,,,,231014400.0,139.4696044921875,,,,111.38878631591797,,,1765205962.5161014,
,,,,,,,,2221.78590324,,,,,231833600.0,141.10829162597656,,,,112.0272445678711,,,1765205962.5166357,
,,,,,,,,2221.786624291,,,,,232652800.0,140.34652709960938,,,,111.40584564208984,,,1765205962.5173223,
,,,,,,,,2221.787239493,,,,,233472000.0,140.67623901367188,,,,111.541015625,,,1765205962.5180726,
,,,,,,,,2221.787731754,,,,,234291200.0,141.46884155273438,,,,111.83381652832031,,,1765205962.5186174,
,,,,,,,,2221.788283939,,,,,235110400.0,141.6593475341797,,,,111.71450805664062,,,1765205962.5191834,
191.22113037109375,3.0685534477233887,0.2525656819343567,246.8254852294922,2.264944553375244,40.901641845703125,10.242022514343262,51.82255554199219,2221.791640655,0.11605898290872574,11.98239803314209,0.5299490094184875,0.3285037577152252,235929600.0,140.7012176513672,4.833312034606934,,0.2458343803882599,111.45478820800781,24.715410232543945,0.5999413728713989,1765205962.521924,6.144708156585693
,,,,,,,,2221.792187678,,,,,236748800.0,143.76429748535156,,,,113.0998306274414,,,1765205962.523089,
,,,,,,,,2221.792714756,,,,,237568000.0,140.74417114257812,,,,110.75910949707031,,,1765205962.5236416,
,,,,,,,,2221.793277819,,,,,238387200.0,142.273193359375,,,,111.58201599121094,,,1765205962.5241773,
,,,,,,,,2221.793814804,,,,,239206400.0,142.01898193359375,,,,111.21929931640625,,,1765205962.5247304,
,,,,,,,,2221.794591825,,,,,240025600.0,141.12152099609375,,,,111.05998992919922,,,1765205962.5252676,
,,,,,,,,2221.795463598,,,,,240844800.0,144.05715942382812,,,,112.23602294921875,,,1765205962.5258083,
,,,,,,,,2221.796173313,,,,,241664000.0,142.8086700439453,,,,111.17292022705078,,,1765205962.5266929,
,,,,,,,,2221.796693834,,,,,242483200.0,143.3106689453125,,,,111.8124008178711,,,1765205962.527614,
,,,,,,,,2221.797371158,,,,,243302400.0,146.17030334472656,,,,113.53511047363281,,,1765205962.5281467,
,,,,,,,,2221.797890842,,,,,244121600.0,140.519775390625,,,,109.29820251464844,,,1765205962.5287888,
,,,,,,,,2221.798437903,,,,,244940800.0,142.89837646484375,,,,110.96993255615234,,,1765205962.529337,
,,,,,,,,2221.799014753,,,,,245760000.0,143.76812744140625,,,,111.65864562988281,,,1765205962.5298877,
,,,,,,,,2221.799564649,,,,,246579200.0,143.05357360839844,,,,110.72377014160156,,,1765205962.5304642,
,,,,,,,,2221.800132243,,,,,247398400.0,142.99966430664062,,,,111.05500793457031,,,1765205962.5310116,
,,,,,,,,2221.800708521,,,,,248217600.0,143.83070373535156,,,,111.28770446777344,,,1765205962.531586,
196.5428924560547,3.1122004985809326,0.2706802189350128,249.35345458984375,2.3248376846313477,42.921875,10.497782707214355,56.716121673583984,2221.804176275,0.1206643283367157,12.451106071472168,0.5662537217140198,0.34944701194763184,249036800.0,144.83834838867188,4.894829273223877,,0.2576027512550354,111.91580200195312,26.264188766479492,0.6117873787879944,1765205962.5344357,6.5495734214782715
,,,,,,,,2221.805141455,,,,,249856000.0,144.0742645263672,,,,111.60273742675781,,,1765205962.5356114,
,,,,,,,,2221.80579743,,,,,250675200.0,144.45326232910156,,,,111.58983612060547,,,1765205962.536339,
,,,,,,,,2221.806595691,,,,,251494400.0,144.70907592773438,,,,111.53495788574219,,,1765205962.5372372,
,,,,,,,,2221.807324201,,,,,252313600.0,143.82144165039062,,,,110.6072769165039,,,1765205962.5380383,
,,,,,,,,2221.807963129,,,,,253132800.0,144.6881561279297,,,,111.18709564208984,,,1765205962.5387113,
,,,,,,,,2221.808721262,,,,,253952000.0,144.8074493408203,,,,111.2968978881836,,,1765205962.5394049,
,,,,,,,,2221.809432647,,,,,254771200.0,145.6741180419922,,,,112.21135711669922,,,1765205962.540125,
,,,,,,,,2221.810115908,,,,,255590400.0,145.1689453125,,,,111.51114654541016,,,1765205962.54085,
,,,,,,,,2221.810803106,,,,,256409600.0,145.86978149414062,,,,111.90153503417969,,,1765205962.541551,
,,,,,,,,2221.811444171,,,,,257228800.0,145.94923400878906,,,,111.66996002197266,,,1765205962.542251,
,,,,,,,,2221.812111304,,,,,258048000.0,147.0603790283203,,,,112.30088806152344,,,1765205962.5428956,
,,,,,,,,2221.812891549,,,,,258867200.0,147.49057006835938,,,,112.6267318725586,,,1765205962.543559,
,,,,,,,,2221.813465219,,,,,259686400.0,148.09701538085938,,,,113.05998229980469,,,1765205962.5442362,
,,,,,,,,2221.8141049,,,,,260505600.0,146.9718475341797,,,,111.82233428955078,,,1765205962.5449102,
,,,,,,,,2221.814759885,,,,,261324800.0,145.8414306640625,,,,111.1070785522461,,,1765205962.5455577,
187.90194702148438,3.0784056186676025,0.27377527952194214,249.7733612060547,2.215054988861084,44.359375,10.904868125915527,54.783424377441406,2221.818948526,0.11242321133613586,12.458192825317383,0.5675668120384216,0.3334622383117676,262144000.0,148.89707946777344,4.882930278778076,,0.2353631854057312,113.11502075195312,25.13137435913086,0.5945578813552856,1765205962.5490243,5.85148286819458
,,,,,,,,2221.81986745,,,,,262963200.0,146.2871551513672,,,,111.27836608886719,,,1765205962.5503628,
,,,,,,,,2221.820964408,,,,,263782400.0,146.97201538085938,,,,111.76314544677734,,,1765205962.5511506,
,,,,,,,,2221.821877221,,,,,264601600.0,146.8253936767578,,,,111.23643493652344,,,1765205962.5522227,
,,,,,,,,2221.822782024,,,,,265420800.0,148.5644073486328,,,,112.250244140625,,,1765205962.5532389,
,,,,,,,,2221.823637014,,,,,266240000.0,145.86685180664062,,,,110.63136291503906,,,1765205962.5541286,
,,,,,,,,2221.824514774,,,,,267059200.0,146.5431671142578,,,,110.76708221435547,,,1765205962.5550032,
,,,,,,,,2221.825387374,,,,,267878400.0,147.06546020507812,,,,111.15455627441406,,,1765205962.5558872,
,,,,,,,,2221.826370014,,,,,268697600.0,147.47616577148438,,,,111.32919311523438,,,1765205962.5567605,
,,,,,,,,2221.827201831,,,,,269516800.0,147.42222595214844,,,,111.13460540771484,,,1765205962.557716,
,,,,,,,,2221.827809268,,,,,270336000.0,147.5015411376953,,,,111.2044677734375,,,1765205962.5586307,
,,,,,,,,2221.828358346,,,,,271155200.0,149.3955078125,,,,112.52680969238281,,,1765205962.5592496,
,,,,,,,,2221.82892626,,,,,271974400.0,148.97312927246094,,,,111.95746612548828,,,1765205962.5598056,
,,,,,,,,2221.829563005,,,,,272793600.0,147.13980102539062,,,,110.70830535888672,,,1765205962.5603676,
,,,,,,,,2221.830089443,,,,,273612800.0,148.12318420410156,,,,111.1915054321289,,,1765205962.5609372,
,,,,,,,,2221.83068754,,,,,274432000.0,150.8483123779297,,,,112.99972534179688,,,1765205962.5614994,
193.65306091308594,3.073134422302246,0.23740580677986145,247.17713928222656,2.2850661277770996,48.53191375732422,10.777270317077637,65.5006332397461,2221.833826891,0.10653429478406906,10.505871772766113,0.4822483956813812,0.3221277892589569,275251200.0,149.01754760742188,4.934175968170166,,0.22917170822620392,111.33392333984375,24.071407318115234,0.5730966925621033,1765205962.5642505,5.601113319396973
,,,,,,,,2221.834393583,,,,,276070400.0,148.92527770996094,,,,111.56553649902344,,,1765205962.565291,
,,,,,,,,2221.834878621,,,,,276889600.0,149.4086151123047,,,,111.73518371582031,,,1765205962.5658188,
,,,,,,,,2221.835418518,,,,,277708800.0,148.7754364013672,,,,111.2265625,,,1765205962.566342,
,,,,,,,,2221.836057957,,,,,278528000.0,150.2156219482422,,,,112.0010757446289,,,1765205962.5668774,
,,,,,,,,2221.836540362,,,,,279347200.0,150.70164489746094,,,,112.46025848388672,,,1765205962.567498,
,,,,,,,,2221.837075972,,,,,280166400.0,149.4022216796875,,,,111.3462905883789,,,1765205962.5679972,
,,,,,,,,2221.837652262,,,,,280985600.0,150.58876037597656,,,,112.23970794677734,,,1765205962.5685396,
,,,,,,,,2221.838165551,,,,,281804800.0,149.46739196777344,,,,111.19744873046875,,,1765205962.5690606,
,,,,,,,,2221.838757784,,,,,282624000.0,148.055419921875,,,,110.11306762695312,,,1765205962.569622,
,,,,,,,,2221.839343739,,,,,283443200.0,151.3821258544922,,,,112.77376556396484,,,1765205962.570175,
,,,,,,,,2221.933267344,,,,,284262400.0,150.2518768310547,,,,111.41492462158203,,,1765205962.5707977,
,,,,,,,,2221.934367951,,,,,285081600.0,151.53890991210938,,,,112.311767578125,,,1765205962.5713558,
,,,,,,,,2221.934926983,,,,,285900800.0,149.6802978515625,,,,111.117431640625,,,1765205962.6656106,
,,,,,,,,2221.935480353,,,,,286720000.0,148.94935607910156,,,,110.58174133300781,,,1765205962.6663797,
,,,,,,,,2221.936083363,,,,,287539200.0,150.3450927734375,,,,111.22407531738281,,,1765205962.666937,
191.6112823486328,3.0423738956451416,0.23076647520065308,245.3665313720703,2.2599029541015625,51.73684310913086,10.43983268737793,63.42975616455078,2221.939174529,0.09848766773939133,10.139971733093262,0.4889124929904938,0.3145853877067566,288358400.0,153.13751220703125,4.85540771484375,,0.21651874482631683,112.98424530029297,23.612173080444336,0.5685579776763916,1765205962.6695597,4.964527606964111
,,,,,,,,2221.939693021,,,,,289177600.0,152.0144805908203,,,,112.22627258300781,,,1765205962.6706448,
,,,,,,,,2221.94021296,,,,,289996800.0,151.23963928222656,,,,111.59466552734375,,,1765205962.6711545,
,,,,,,,,2221.940703271,,,,,290816000.0,149.4152069091797,,,,110.34513092041016,,,1765205962.671684,
,,,,,,,,2221.941194738,,,,,291635200.0,152.32510375976562,,,,112.2575912475586,,,1765205962.6721725,
,,,,,,,,2221.941701344,,,,,292454400.0,149.29287719726562,,,,110.08598327636719,,,1765205962.6726718,
,,,,,,,,2221.942187,,,,,293273600.0,149.93345642089844,,,,110.14231872558594,,,1765205962.6731703,
,,,,,,,,2221.942984749,,,,,294092800.0,148.6158447265625,,,,110.01480102539062,,,1765205962.673664,
,,,,,,,,2221.943211222,,,,,294912000.0,155.0404510498047,,,,113.33547973632812,,,1765205962.6741674,
,,,,,,,,2221.943733619,,,,,295731200.0,149.51771545410156,,,,110.03555297851562,,,1765205962.6746662,
,,,,,,,,2221.944300434,,,,,296550400.0,150.54196166992188,,,,110.55563354492188,,,1765205962.6751878,
,,,,,,,,2221.944796015,,,,,297369600.0,152.3941192626953,,,,111.6195297241211,,,1765205962.6757104,
,,,,,,,,2221.945402206,,,,,298188800.0,152.96188354492188,,,,112.0884017944336,,,1765205962.6762547,
,,,,,,,,2221.945912745,,,,,299008000.0,151.7176513671875,,,,111.42533874511719,,,1765205962.6768167,
,,,,,,,,2221.94657771,,,,,299827200.0,153.50701904296875,,,,112.18489074707031,,,1765205962.6773431,
,,,,,,,,2221.947105094,,,,,300646400.0,154.01014709472656,,,,112.60011291503906,,,1765205962.6780388,
194.6538848876953,3.131213665008545,0.23739761114120483,254.2324676513672,2.3057854175567627,42.64102554321289,11.273717880249023,56.00792694091797,2221.950076683,0.1026037409901619,10.248432159423828,0.5067731142044067,0.3173424303531647,301465600.0,150.71029663085938,5.207374572753906,,0.23803214728832245,110.79191589355469,23.723257064819336,0.5868600010871887,1765205962.6805198,5.416968822479248
,,,,,,,,2221.950595481,,,,,302284800.0,154.45748901367188,,,,112.51679992675781,,,1765205962.6815388,
,,,,,,,,2221.951113292,,,,,303104000.0,152.1715087890625,,,,111.21118927001953,,,1765205962.6820588,
,,,,,,,,2221.951652052,,,,,303923200.0,155.32460021972656,,,,112.7888412475586,,,1765205962.6825697,
,,,,,,,,2221.952102467,,,,,304742400.0,153.42486572265625,,,,111.94515991210938,,,1765205962.6830735,
,,,,,,,,2221.952617985,,,,,305561600.0,155.60812377929688,,,,113.00247955322266,,,1765205962.683574,
,,,,,,,,2221.953119255,,,,,306380800.0,153.2704315185547,,,,111.5844955444336,,,1765205962.6840863,
,,,,,,,,2221.953613711,,,,,307200000.0,153.32452392578125,,,,111.39727783203125,,,1765205962.6845918,
,,,,,,,,2221.954103877,,,,,308019200.0,154.6133270263672,,,,112.42017364501953,,,1765205962.6850853,
,,,,,,,,2221.954591334,,,,,308838400.0,154.68087768554688,,,,112.09938049316406,,,1765205962.685581,
,,,,,,,,2221.955133793,,,,,309657600.0,153.4957275390625,,,,111.76651000976562,,,1765205962.6860642,
,,,,,,,,2221.95565434,,,,,310476800.0,154.2279815673828,,,,111.83841705322266,,,1765205962.6865706,
,,,,,,,,2221.956113192,,,,,311296000.0,155.19029235839844,,,,112.76416015625,,,1765205962.68708,
,,,,,,,,2221.956610252,,,,,312115200.0,153.26979064941406,,,,111.0453872680664,,,1765205962.6875856,
,,,,,,,,2221.957141416,,,,,312934400.0,156.8689727783203,,,,113.47876739501953,,,1765205962.6880827,
,,,,,,,,2221.95770287,,,,,313753600.0,154.08189392089844,,,,111.33226013183594,,,1765205962.6886141,
204.8028106689453,3.166548013687134,0.2340560108423233,254.0898895263672,2.3864123821258545,47.33928680419922,11.076501846313477,63.84833526611328,2221.961497419,0.10084177553653717,10.27245807647705,0.5063936710357666,0.3156256377696991,314572800.0,154.00706481933594,5.073384761810303,,0.21548470854759216,111.28054809570312,23.320369720458984,0.5707847476005554,1765205962.6911747,5.03316593170166
,,,,,,,,2221.962110103,,,,,315392000.0,155.32366943359375,,,,112.20426940917969,,,1765205962.6929173,
,,,,,,,,2221.962694152,,,,,316211200.0,153.80722045898438,,,,111.41544342041016,,,1765205962.6935494,
,,,,,,,,2221.963252537,,,,,317030400.0,157.50347900390625,,,,113.39527893066406,,,1765205962.694121,
,,,,,,,,2221.963801693,,,,,317849600.0,154.3714599609375,,,,111.39666748046875,,,1765205962.694699,
,,,,,,,,2221.964347655,,,,,318668800.0,153.53321838378906,,,,111.02378845214844,,,1765205962.695245,
,,,,,,,,2221.964881781,,,,,319488000.0,153.76593017578125,,,,110.93003845214844,,,1765205962.6958065,
,,,,,,,,2221.965405915,,,,,320307200.0,155.5692138671875,,,,111.83842468261719,,,1765205962.6963394,
,,,,,,,,2221.965975559,,,,,321126400.0,156.2129364013672,,,,112.4169692993164,,,1765205962.6968684,
,,,,,,,,2221.966499479,,,,,321945600.0,154.24215698242188,,,,111.3671875,,,1765205962.6974318,
,,,,,,,,2221.967079185,,,,,322764800.0,157.59976196289062,,,,113.23773956298828,,,1765205962.6979609,
,,,,,,,,2221.967614926,,,,,323584000.0,153.47108459472656,,,,110.43408966064453,,,1765205962.6985188,
,,,,,,,,2221.968170012,,,,,324403200.0,155.17649841308594,,,,111.44779968261719,,,1765205962.6990647,
,,,,,,,,2221.968761463,,,,,325222400.0,158.89297485351562,,,,114.1326675415039,,,1765205962.699626,
,,,,,,,,2221.969316295,,,,,326041600.0,155.05284118652344,,,,111.59805297851562,,,1765205962.7001922,
,,,,,,,,2221.969828109,,,,,326860800.0,158.40419006347656,,,,113.53145599365234,,,1765205962.7007494,
211.3728485107422,3.2151060104370117,0.22384195029735565,257.7566833496094,2.4823763370513916,47.75471878051758,11.276130676269531,62.10472869873047,2221.972801127,0.09304036945104599,9.67600154876709,0.47956380248069763,0.31054916977882385,327680000.0,152.8811492919922,5.462053298950195,,0.22118385136127472,110.23883819580078,23.068647384643555,0.5710745453834534,1765205962.7033312,4.8104376792907715
,,,,,,,,2221.973344375,,,,,328499200.0,156.1104736328125,,,,111.74358367919922,,,1765205962.7042603,
,,,,,,,,2221.973984324,,,,,329318400.0,157.88722229003906,,,,112.78378295898438,,,1765205962.704802,
,,,,,,,,2221.974575837,,,,,330137600.0,154.24566650390625,,,,110.40082550048828,,,1765205962.7054427,
,,,,,,,,2221.975075043,,,,,330956800.0,155.07644653320312,,,,110.9773178100586,,,1765205962.706,
,,,,,,,,2221.975636291,,,,,331776000.0,157.80657958984375,,,,112.74443054199219,,,1765205962.706534,
,,,,,,,,2221.97624672,,,,,332595200.0,156.7705535888672,,,,112.13874816894531,,,1765205962.707061,
,,,,,,,,2221.976783413,,,,,333414400.0,157.44931030273438,,,,112.71076202392578,,,1765205962.7076986,
,,,,,,,,2221.977314931,,,,,334233600.0,155.0736541748047,,,,110.83367156982422,,,1765205962.7082322,
,,,,,,,,2221.977903495,,,,,335052800.0,154.29783630371094,,,,110.54994201660156,,,1765205962.7087665,
,,,,,,,,2221.978458173,,,,,335872000.0,155.16592407226562,,,,111.10966491699219,,,1765205962.7093418,
,,,,,,,,2221.979044165,,,,,336691200.0,156.5452423095703,,,,111.46328735351562,,,1765205962.709889,
,,,,,,,,2221.979604866,,,,,337510400.0,156.23297119140625,,,,111.48456573486328,,,1765205962.7104912,
,,,,,,,,2221.980160305,,,,,338329600.0,157.539306640625,,,,112.15607452392578,,,1765205962.7110538,
,,,,,,,,2221.980713942,,,,,339148800.0,156.12477111816406,,,,111.5869140625,,,1765205962.7116106,
,,,,,,,,2221.981309333,,,,,339968000.0,157.6787872314453,,,,112.14031982421875,,,1765205962.7121692,
200.68017578125,3.173342704772949,0.22925405204296112,257.23004150390625,2.3732616901397705,51.37288284301758,11.51611614227295,67.45143127441406,2221.984391829,0.09674874693155289,9.867683410644531,0.4836183190345764,0.3259224593639374,340787200.0,158.40829467773438,5.2079291343688965,,0.20865611732006073,112.42561340332031,24.499401092529297,0.5926141142845154,1765205962.7148776,4.934503555297852
,,,,,,,,2221.984985121,,,,,341606400.0,157.46038818359375,,,,111.84817504882812,,,1765205962.715844,
,,,,,,,,2221.985511481,,,,,342425600.0,156.162353515625,,,,111.30462646484375,,,1765205962.7163906,
,,,,,,,,2221.986077008,,,,,343244800.0,158.11993408203125,,,,112.22232818603516,,,1765205962.716964,
